,words,attribution
67,",",0.00043966944394332086
42,",",0.00043966944394332086
50,",",0.00043966944394332086
59,",",0.00043966944394332086
76,",",0.00043966944394332086
596,months,0.00043957964455296997
738,##ry,0.0004326180084177801
787,mike,0.00042135878334594994
560,commissioner,0.0004060489571931712
764,white,0.00040085907285538296
95,garden,0.0003998100704985659
287,k,0.0003965489121181183
745,##rb,0.0003941790922491202
408,tension,0.0003941695123639374
483,sumner,0.0003876184824765799
202,-,0.0003830715655012948
186,-,0.0003830715655012948
201,-,0.0003830715655012948
187,-,0.0003830715655012948
582,its,0.0003774582992068757
574,its,0.0003774582992068757
875,entry,0.00037635778351538984
206,60,0.0003634701896972804
794,vance,0.0003611328890057853
221,",",0.0003600901946667271
196,",",0.0003600901946667271
194,",",0.0003600901946667271
311,songs,0.00035424932364664703
371,mike,0.0003532527478761742
672,ivan,0.0003457837048805381
367,troy,0.000335317358728369
296,",",0.00033477087088942765
335,",",0.00033477087088942765
326,",",0.00033477087088942765
299,",",0.00033477087088942765
322,",",0.00033477087088942765
333,",",0.00033477087088942765
808,to,0.0003257962216675035
780,to,0.0003257962216675035
182,on,0.0003218207920915132
302,##isse,0.0003210348599425283
795,wilson,0.0003106281697630115
348,year,0.0003079573330975071
309,have,0.0002990103853634847
822,shane,0.0002978016696831816
607,west,0.0002976301639039803
416,has,0.0002879184322926287
749,##thus,0.00028700786773894443
548,meadow,0.00028292772784491805
414,##ev,0.0002809629193591651
403,##ev,0.0002809629193591651
33,-,0.00027852424654595633
41,texas,0.00027576648517758733
789,and,0.000272250536060804
571,wants,0.0002560899541001942
715,##ell,0.000255499825880837
521,named,0.00025481679637586347
297,book,0.000253206356366862
200,korea,0.0002469165377944899
181,korea,0.0002469165377944899
223,back,0.00023462284874448068
694,rivers,0.00021783170529715814
178,signed,0.00021355038614171437
600,over,0.00021288162523557278
753,rr,0.00021211006962635413
90,for,0.0002103935157198521
291,naomi,0.00020994946429432292
424,last,0.00020849892316051
122,strolled,0.00019558766292283506
701,-,0.0001903055138728398
706,-,0.0001903055138728398
700,-,0.0001903055138728398
707,-,0.0001903055138728398
480,of,0.00018429111555974428
130,the,0.00017931356441915102
141,the,0.00017931356441915102
440,express,0.00017868962486720664
314,different,0.00017606392778071178
499,karma,0.00017469442692275857
633,",",0.00016957090324861172
618,",",0.00016957090324861172
647,",",0.00016957090324861172
597,",",0.00016957090324861172
724,plants,0.00016595873416511841
878,lo,0.00016578511764104377
203,gave,0.00015766713653684914
332,##ful,0.00013493593467355826
777,former,0.00012535863745819726
328,play,0.00012338544520738037
603,proposed,0.00012093444526452307
523,-,0.00011665291041516077
667,von,0.0001123876572756592
825,##wan,0.00011129603489273547
519,##on,0.0001060076521337518
353,jim,0.0001059283740504834
628,with,9.302948573280719e-05
28,then,8.693851542517243e-05
676,blaine,8.568577534823175e-05
841,generation,8.378599451484897e-05
26,ready,7.802826092257592e-05
363,edgar,6.999392801039908e-05
708,on,6.977237454992677e-05
288,##ru,6.66703634128231e-05
217,at,6.36040071608028e-05
838,songwriter,5.8548852944942136e-05
870,off,5.4523970275419166e-05
624,and,4.9832641711285e-05
639,and,4.9832641711285e-05
650,and,4.9832641711285e-05
57,of,4.878824603152445e-05
74,of,4.878824603152445e-05
40,of,4.878824603152445e-05
65,of,4.878824603152445e-05
48,of,4.878824603152445e-05
164,won,4.8411987025047335e-05
207,days,3.974788536725586e-05
544,law,3.9359866953447054e-05
172,the,3.7824801939820575e-05
204,the,3.7824801939820575e-05
199,south,3.369426682175177e-05
22,a,7.111797461368765e-06
192,included,2.1011077431575345e-06
157,satisfaction,1.953648784497764e-06
450,has,-5.097857139006285e-06
704,still,-7.1722503011875695e-06
425,week,-7.75896765020818e-06
827,founder,-1.0310091001936328e-05
198,and,-1.8059311454665553e-05
212,and,-1.8059311454665553e-05
226,and,-1.8059311454665553e-05
475,prestige,-2.0585769817443834e-05
573,strengthen,-2.2413692184165905e-05
583,claim,-2.271079500683067e-05
46,david,-3.102365110906973e-05
481,changes,-3.5729992939846945e-05
823,mac,-3.9658098488081865e-05
84,##abe,-5.138139137640332e-05
540,h,-5.397108598362143e-05
657,rose,-5.730459364781632e-05
622,##wave,-6.181214160540727e-05
660,foreman,-6.874744128392361e-05
765,flowers,-7.05470954871566e-05
610,been,-7.260415914793117e-05
426,said,-7.41077381836276e-05
243,wife,-7.64874630071156e-05
539,&,-8.729247354226499e-05
627,inches,-0.00010208160896820343
412,:,-0.0001086486320982989
690,##na,-0.0001123422689842318
391,##rian,-0.00011439777625336513
247,len,-0.00011921945904855424
656,pete,-0.00012181709077580887
256,barbara,-0.00012297530369095996
245,##a,-0.00012991073605912422
188,in,-0.00013059737394082225
319,songwriters,-0.00013394773068158887
321,japan,-0.00014144729300687056
659,george,-0.00014216796127057224
638,studies,-0.00014272250895368483
261,##rani,-0.0001440353963338436
238,##rani,-0.0001440353963338436
495,chief,-0.00014821354337355287
776,two,-0.0001520060901065125
748,##ano,-0.0001530895535074199
779,representatives,-0.00015329176001398868
197,japan,-0.00015384182713920372
444,the,-0.00015558589469251218
468,the,-0.00015558589469251218
447,the,-0.00015558589469251218
397,still,-0.00015896032491412358
98,old,-0.0001590220767980771
687,lane,-0.00017212619305553682
320,from,-0.0001805509627149073
312,from,-0.0001805509627149073
405,have,-0.00018088388699764697
106,",",-0.00018830311901033519
96,",",-0.00018830311901033519
101,",",-0.00018830311901033519
137,",",-0.00018830311901033519
120,",",-0.00018830311901033519
552,y,-0.00021147468402628151
259,-,-0.00021518349620747333
479,part,-0.00022343479280419754
797,said,-0.0002242247516566672
482,under,-0.00022433989317188164
679,victoria,-0.00022509449405295437
191,also,-0.0002319644217477109
195,russia,-0.00023232825042895306
218,yong,-0.0002327127388948737
766,in,-0.000235676292665625
771,in,-0.000235676292665625
494,and,-0.00023843411089441704
515,and,-0.00023843411089441704
511,and,-0.00023843411089441704
406,had,-0.00024220420004087188
680,principal,-0.00024234798267757556
336,sometimes,-0.0002462473723992356
7,relatively,-0.0002631153167105263
179,with,-0.00026619345669877924
547,east,-0.0002773189107223835
484,m,-0.00027806743503550226
317,singer,-0.0002849774217372485
119,##ndon,-0.0002851017921642274
395,estrada,-0.00028687129307768925
165,her,-0.0002885990874900805
146,her,-0.0002885990874900805
532,in,-0.00029025425510345826
546,in,-0.00029025425510345826
448,affluent,-0.00029434847250107293
390,so,-0.00029556554615480917
205,north,-0.00030136062713716845
180,north,-0.00030136062713716845
682,kathy,-0.000301644211983756
876,passes,-0.00030271967387493964
514,##ves,-0.00030708162098350063
283,five,-0.00032594949466758784
750,american,-0.00032711766786278453
586,taiwan,-0.00032745101263085863
173,agreement,-0.000328968070782116
844,his,-0.0003293375626222861
840,his,-0.0003293375626222861
250,mass,-0.00033229990394242746
265,mass,-0.00033229990394242746
722,teaches,-0.0003394536987917807
262,of,-0.00034103938415757913
246,of,-0.00034103938415757913
279,of,-0.00034103938415757913
269,of,-0.00034103938415757913
398,",",-0.00034261308028793734
45,;,-0.00034544098205140545
70,;,-0.00034544098205140545
62,;,-0.00034544098205140545
53,;,-0.00034544098205140545
63,brian,-0.00035144178879861624
831,the,-0.0003562407460553579
850,the,-0.0003562407460553579
836,the,-0.0003562407460553579
740,new,-0.00036758482255816737
56,##un,-0.00036845965181415556
257,albert,-0.000370487550157686
193,china,-0.0003747852785662714
486,reds,-0.0003748088270305912
813,##s,-0.00038008952802337065
461,and,-0.0003837902853694029
516,tom,-0.00039803988269467163
537,##n,-0.00040017387505007865
625,column,-0.0004045401833832886
536,bali,-0.00041090213748794626
290,and,-0.0004136536153048765
341,and,-0.0004136536153048765
329,and,-0.0004136536153048765
324,and,-0.0004136536153048765
663,te,-0.0004166884758339857
300,con,-0.00042412875782578874
575,prestige,-0.0004288307568019664
114,##enne,-0.0004322362121707065
868,who,-0.00044047837907366233
13,##va,-0.0004424530837579919
752,-,-0.00045157038476747313
755,-,-0.00045157038476747313
743,-,-0.00045157038476747313
746,-,-0.00045157038476747313
609,had,-0.0004533343415628853
272,n,-0.00045649354502209287
648,community,-0.00045786433751465077
454,out,-0.0004648313787416123
754,##b,-0.00046833215925573996
550,n,-0.0004715780140075098
286,damon,-0.0004741130280736655
703,some,-0.00047440899654105655
189,talks,-0.0004791464481595287
415,##isa,-0.0004793675633944727
404,##isa,-0.0004793675633944727
815,in,-0.0004795614396625407
553,.,-0.0004854043889161216
551,.,-0.0004854043889161216
569,.,-0.0004854043889161216
601,the,-0.0004990667478228151
598,the,-0.0004990667478228151
605,the,-0.0004990667478228151
118,sara,-0.0005026871411480646
39,laird,-0.0005057490945262029
386,bae,-0.0005081157311087195
541,##yman,-0.0005150059189604301
82,billy,-0.0005186737834810878
761,with,-0.0005201901139168484
734,native,-0.0005267208320678536
35,catcher,-0.0005311540076490476
677,trump,-0.0005311759351612063
674,trump,-0.0005311759351612063
116,and,-0.0005406759547368096
135,and,-0.0005406759547368096
64,schneider,-0.0005414436545831025
742,tea,-0.0005432245561118635
530,senior,-0.0005490299530722781
325,turkey,-0.0005513139877655967
94,this,-0.0005540219648782637
340,##nt,-0.0005697438681555935
691,white,-0.0005721013770236321
21,was,-0.0005763506854477107
25,was,-0.0005763506854477107
54,gregg,-0.0005763677520506274
705,do,-0.0005778548412494611
723,about,-0.0005861746299992934
258,##s,-0.0005937939110054313
500,##zin,-0.0005950583385774435
177,hill,-0.0006040845107274407
726,ecology,-0.0006047350825901863
645,every,-0.0006117853628855114
531,partner,-0.0006179780784730483
23,sign,-0.0006240099366261722
735,substitutes,-0.0006282088524134526
100,##bury,-0.0006323041877335951
124,walkway,-0.0006379414418265034
581,aid,-0.0006419811945002776
666,diane,-0.0006479455282130369
58,toronto,-0.0006501853239969141
97,in,-0.0006545235348388997
115,##s,-0.0006553263356179198
125,##s,-0.0006553263356179198
327,who,-0.0006614947656069515
36,##s,-0.0006632923647279774
117,susan,-0.0006687872294681169
478,as,-0.0006688348253367
502,as,-0.0006688348253367
712,mr,-0.0006732269552031972
720,who,-0.0006891651212941945
167,grand,-0.0006921182134346763
313,four,-0.0006936813753744465
490,##com,-0.000694076916261452
504,##com,-0.000694076916261452
451,been,-0.000695147086791918
497,",",-0.0006995840766222108
488,",",-0.0006995840766222108
510,",",-0.0006995840766222108
578,world,-0.0007001749205619138
316,##ish,-0.0007043219605305945
814,included,-0.0007049165413945599
171,but,-0.0007077221672531208
49,cincinnati,-0.0007114311572934976
163,she,-0.0007177126729147887
208,to,-0.0007223190364932475
429,was,-0.0007232432410006782
387,##z,-0.0007260739192558145
38,gerald,-0.0007305101638029705
612,new,-0.0007310087608756751
721,also,-0.0007361853541479023
421,royalty,-0.0007371403117708105
331,rest,-0.0007460451806439483
73,kendall,-0.0007499901955264584
20,that,-0.0007566088255262132
303,##urs,-0.0007578030245395395
528,is,-0.0007610433161637447
555,is,-0.0007610433161637447
501,departed,-0.00076569502126953
693,joan,-0.0007731868886319427
263,bolton,-0.0007835463201110221
524,presidents,-0.0007835894136182058
545,firm,-0.0007976244503793643
228,a,-0.0008014643970502915
649,advocate,-0.0008238722605890551
623,##s,-0.0008375815770659574
66,washington,-0.0008410635860933602
284,grandchildren,-0.0008524528306301245
714,burr,-0.0008543441441110629
369,##laus,-0.0008564554405800395
517,fr,-0.0008617481633719211
47,ross,-0.0008628565653622227
496,executive,-0.0008680374859597214
102,n,-0.0008686158378353881
215,main,-0.0008818773074753082
877,and,-0.0008878232976536459
455,celebrities,-0.0008966094544792546
856,of,-0.0009035857447299585
830,of,-0.0009035857447299585
853,of,-0.0009035857447299585
839,of,-0.0009035857447299585
445,card,-0.0009181051490270146
155,of,-0.0009210136576924856
153,of,-0.0009210136576924856
158,of,-0.0009210136576924856
664,##sh,-0.0009229206433138473
126,last,-0.0009303390296908218
826,",",-0.0009351133381532128
855,",",-0.0009351133381532128
842,",",-0.0009351133381532128
576,as,-0.0009486937972707941
513,moon,-0.00095368612006677
111,for,-0.0009584609437053145
512,leslie,-0.0009586674055162934
768,and,-0.0009595920284401281
725,and,-0.0009595920284401281
136,doris,-0.000963808740061037
143,doris,-0.000963808740061037
240,survived,-0.0009657656126437602
462,robert,-0.0009682388090515926
211,##ivate,-0.0009753573910866038
508,in,-0.0009852632900345646
736,for,-0.001000630141228259
526,her,-0.001010747360385296
3,9,-0.0010368784476711018
274,y,-0.0010643596565263393
630,##ty,-0.0010685752507737312
702,and,-0.001069518480889756
103,.,-0.0010936224922174274
145,.,-0.0010936224922174274
105,.,-0.0010936224922174274
174,that,-0.0010984198465474849
190,that,-0.0010984198465474849
442,long,-0.001102172242575911
493,chairman,-0.0011031869196384955
471,customers,-0.0011068801775594216
213,seal,-0.001107958490437147
498,mel,-0.0011163432684177389
231,of,-0.0011187155785027207
644,seemingly,-0.0011189024135927928
767,spring,-0.0011213562694760832
866,curry,-0.0011275692314369075
492,s,-0.0011334274473594795
506,s,-0.0011334274473594795
112,ralph,-0.0011395898543030349
169,title,-0.0011415912971662208
382,hudson,-0.0011603969241101714
254,children,-0.0011687724152710489
696,all,-0.0011806825439292221
713,.,-0.0011864371010050325
580,and,-0.0011922137685814345
843,colors,-0.0012160868048347432
637,impact,-0.001221717097980304
520,were,-0.001233397238284818
37,:,-0.0012481506329998964
409,-,-0.0012726329379609018
837,finest,-0.001286393044346656
613,york,-0.0012964856684204616
9,temperatures,-0.001297268433389396
487,##tone,-0.0013090522286200365
635,##ing,-0.0013094473533970135
770,foliage,-0.0013170625402490817
85,##r,-0.0013586532020637813
871,crawford,-0.0013696854603862832
222,invite,-0.001386874248485601
439,american,-0.0014071012610992729
732,",",-0.0014083575795499723
756,",",-0.0014083575795499723
716,",",-0.0014083575795499723
773,",",-0.0014083575795499723
698,had,-0.001415005777331086
632,releases,-0.0014192445875867887
72,jason,-0.0014244754993359477
860,##sco,-0.0014336168344195055
110,setting,-0.0014540921602258672
527,father,-0.0014802611271738763
104,y,-0.0014848177072634644
809,have,-0.001495522500184907
428,##ivision,-0.0014969396133143692
419,##ivision,-0.0014969396133143692
400,##ivision,-0.0014969396133143692
411,relationship,-0.0015114948950679852
762,clusters,-0.0015373307696313365
846,blue,-0.0015553002071091876
572,to,-0.0015766916771082565
588,to,-0.0015766916771082565
577,a,-0.0015936789450980372
71,and,-0.0015965189684826867
769,golden,-0.0015978067322899219
92,single,-0.001598613271397595
372,lowell,-0.0016410945170790294
140,about,-0.0016520233100013576
549,",",-0.0016667422666867368
542,",",-0.0016667422666867368
774,or,-0.0016839578167475143
491,',-0.0016867832929795886
505,',-0.0016867832929795886
535,##lman,-0.0016870029918624658
78,183,-0.0016906480479533842
235,dr,-0.0017110098574258654
472,have,-0.001730102236128307
0,when,-0.001751276535773297
159,a,-0.0017537633897203744
32,hit,-0.0017590092792066565
252,;,-0.001809301854477804
281,;,-0.001809301854477804
133,',-0.0018193444328485305
132,',-0.0018193444328485305
139,',-0.0018193444328485305
138,',-0.0018193444328485305
239,is,-0.0018675988188359706
437,agreement,-0.0018736492448282766
166,first,-0.0018898555820755663
394,johnny,-0.00190945945079646
507,president,-0.0019252988280621468
271,",",-0.0019648410928439376
276,",",-0.0019648410928439376
267,",",-0.0019648410928439376
255,",",-0.0019648410928439376
264,",",-0.0019648410928439376
249,",",-0.0019648410928439376
1,he,-0.001974245182263594
18,he,-0.001974245182263594
24,he,-0.001974245182263594
161,point,-0.001994936745089521
61,186,-0.0020182865567380665
44,140,-0.0020337098594931787
224,international,-0.0020407714570232624
561,on,-0.002084862495162691
273,.,-0.0021563517623037
275,.,-0.0021563517623037
236,.,-0.0021563517623037
285,.,-0.0021563517623037
266,.,-0.0021563517623037
251,.,-0.0021563517623037
29,there,-0.0021679788805055917
277,and,-0.0022018436892873015
282,and,-0.0022018436892873015
739,like,-0.0022102416731008784
52,146,-0.002212745230912172
183,feb,-0.0022286067580579425
15,czech,-0.0022366602200517686
880,",",-0.0022498092863747973
867,",",-0.0022498092863747973
760,shrub,-0.0022601125471060804
775,virginia,-0.0023557278977145287
731,virginia,-0.0023557278977145287
863,point,-0.0023679931811822147
467,illustrate,-0.002393132495836911
616,political,-0.0024240658510267057
147,retirement,-0.002426552385395638
185,13,-0.0024358042585826568
270,albany,-0.0024381474821179765
509,june,-0.0024435369468259437
83,tr,-0.0024642967989202606
227,provide,-0.0024923666557431375
564,commission,-0.002499360854582495
69,194,-0.0025069641593227438
865,eddy,-0.002511670832713836
162,as,-0.002535209130155786
709,shopping,-0.002590112332090924
565,of,-0.0025947923588394485
799,that,-0.002654092419418998
849,reflects,-0.002768467698439283
683,hilton,-0.0028008872562843754
568,harbor,-0.0028350121891382286
847,because,-0.0028728517203430366
229,preliminary,-0.0029118381830485368
636,economic,-0.0029394284984461563
806,a,-0.0029554913991322474
121,who,-0.0030383917053448954
5,85,-0.0030638372117209756
142,billionaire,-0.0031695484659570476
358,delgado,-0.0032352834301167754
128,while,-0.0033037411169675617
131,movie,-0.003309342812864478
874,timely,-0.003323326006778164
152,##mo,-0.0033830663861287675
107,made,-0.003401009582334296
685,kenneth,-0.003406849693990291
17,",",-0.00345551255554605
14,",",-0.00345551255554605
593,china,-0.003460731571729373
570,china,-0.003460731571729373
456,like,-0.003565750298529198
522,co,-0.0036012950453601375
431,material,-0.003770299790203454
88,second,-0.003859801784494389
589,be,-0.00399911372638522
862,a,-0.004004636834624511
156,the,-0.004194999629233592
587,",",-0.004237395605056557
584,",",-0.004237395605056557
727,at,-0.004450255076241275
730,of,-0.004707740705523355
763,of,-0.004707740705523355
149,amelie,-0.004788346318945775
233,much,-0.004802429112137679
592,true,-0.0049274727739554705
591,only,-0.0049882615676997335
804,it,-0.0050145412118547126
433,of,-0.005047106257475623
884,##tra,-0.0051549012712648985
476,brand,-0.005234376758531486
851,irish,-0.0053131997440594315
469,relationship,-0.005450745625835017
109,rich,-0.005704077742101996
80,hernandez,-0.006077982158295284
729,university,-0.006505827286505902
554,he,-0.0065460874218583025
883,un,-0.006706285380547937
459,##gen,-0.007198243696988748
697,have,-0.00768073824379525
396,.,-0.007786196755255782
556,also,-0.00780905398746448
805,was,-0.007865637433029704
457,ellen,-0.00813065473005993
711,.,-0.008177502258158519
477,.,-0.009201722833719618
881,never,-0.009410752127933866
614,',-0.00984449997760204
873,s,-0.01001396285371413
615,s,-0.010054731943331102
438,.,-0.01113743552145452
872,',-0.01115892683136972
170,.,-0.011209156188078549
655,.,-0.011515785736775861
30,are,-0.011527350091282794
864,.,-0.011586048833320218
87,s,-0.012469898301731454
594,.,-0.01273099822822798
346,.,-0.013358275943538007
108,a,-0.014389062715653116
86,',-0.015431444734244702
93,.,-0.015511880984275377
728,the,-0.01712913030082343
886,.,-0.018983125999270392
460,##eres,-0.01939709296817978
590,the,-0.026018976653938986
27,.,-0.02691623611548709
4,.,-0.02691623611548709
434,the,-0.03051547464972515
31,the,-0.03271557626956978
