,words,attribution
591,nation,0.0021173379481163415
45,africa,0.002097554453851917
359,##igen,0.002006774267515541
532,process,0.001995835679707207
616,new,0.0019651260840576256
268,4,0.001943485248148093
840,a,0.0019168895956393987
783,midnight,0.0018864590608682291
276,previous,0.0018166295918023506
754,here,0.0017966120203641376
780,the,0.001791914445893403
771,the,0.001791914445893403
759,the,0.001791914445893403
738,the,0.001791914445893403
535,.,0.0017441373551595302
259,announced,0.0017162242130845697
285,##via,0.0017145263928844872
811,a,0.0017030280455683413
805,a,0.0017030280455683413
797,a,0.0017030280455683413
270,1,0.0016783400840874917
156,bas,0.0016738879103589716
526,taken,0.0016697125780402056
655,diego,0.0016589397841770218
482,board,0.0016505020774573074
473,a,0.001610428657511018
484,a,0.001610428657511018
33,with,0.0015973325875318165
611,latest,0.0015861345779535313
859,critic,0.001583345369627916
326,##ss,0.0015682794434075705
760,ubiquitous,0.0015534631038290018
909,happily,0.0015485477858469335
347,to,0.001525828683096338
47,the,0.0014982761616586155
321,work,0.0014908534055652907
624,##fare,0.001477820485394235
229,car,0.0014752519158168895
180,outside,0.0014680123391511907
809,university,0.0014313849707918692
38,.,0.0014123179357012192
36,.,0.0014123179357012192
46,.,0.0014123179357012192
5,.,0.0014123179357012192
739,various,0.0014065464798345144
405,cher,0.0013893000539775267
157,##ked,0.0013811470124617219
748,have,0.0013694373650707764
28,nelson,0.0013482281627050078
492,.,0.0013192609993612318
466,.,0.0013192609993612318
166,wall,0.0013146423226674407
320,and,0.0013089673251264978
330,and,0.0013089673251264978
144,their,0.0012913082177552363
152,i,0.0012871615634115134
96,l,0.001284783252300245
110,l,0.001284783252300245
68,l,0.001284783252300245
82,l,0.001284783252300245
221,##ler,0.0012810668512413064
190,joining,0.0012765478435320817
735,their,0.0012720781406626667
747,execution,0.0012670246957743063
733,they,0.0012593167015152462
543,in,0.0012539766424766593
86,israel,0.0012491734893333587
93,col,0.001243856836890399
755,as,0.0012151045572635533
750,as,0.0012151045572635533
831,much,0.0012040330207941834
186,.,0.00120373502544144
204,.,0.00120373502544144
153,.,0.00120373502544144
233,a,0.00119840203133168
594,the,0.0011814368171697539
610,the,0.0011814368171697539
607,the,0.0011814368171697539
597,the,0.0011814368171697539
590,the,0.0011814368171697539
894,new,0.0011797695436920024
55,works,0.0011615580578891907
260,his,0.0011466255558350484
275,his,0.0011466255558350484
237,his,0.0011466255558350484
577,prime,0.001145532322502181
846,university,0.0011436868335900855
403,s,0.0011397563810624756
662,greenberg,0.0011360685545925074
435,for,0.0011147527757771208
676,##dridge,0.0011059054646561182
243,cars,0.0010935897302899557
147,a,0.0010872229600581544
107,carl,0.0010771518638324593
746,its,0.0010671079411492166
175,political,0.0010661746761474545
595,rockies,0.0010507421107639472
695,by,0.0010486562386590927
358,ind,0.0010366497849988656
628,states,0.0010349413417355565
203,anniversary,0.0010326729695365768
503,analyst,0.0010089496204958891
572,rr,0.001006676141855148
318,the,0.0010005353519689673
336,the,0.0010005353519689673
323,the,0.0010005353519689673
527,part,0.000992701636836015
694,survived,0.000986204930237719
848,camden,0.0009698967265839915
510,tends,0.0009622472774406503
758,",",0.0009397412075836597
763,",",0.0009397412075836597
737,",",0.0009397412075836597
141,exhibit,0.0009308512483603348
305,1990,0.0008913691146977614
216,passed,0.0008853339677872259
745,and,0.0008799542868483291
806,land,0.0008775392208049289
205,toyota,0.0008683666117386511
365,new,0.0008653029495904121
817,has,0.0008531392923846772
714,##fk,0.0008428125756016836
501,german,0.0008397245089626895
384,glory,0.0008310705806049724
245,basketball,0.0008308389091010924
596,and,0.0008279059312853015
593,and,0.0008279059312853015
239,##like,0.0008228946355016544
855,well,0.0008112536867619158
649,l,0.0008003547102990644
664,l,0.0008003547102990644
636,l,0.0008003547102990644
678,l,0.0008003547102990644
515,germany,0.0007900825966968985
430,after,0.0007528503426464251
742,of,0.0007467343289693765
788,of,0.0007467343289693765
173,dignitaries,0.0007419068848260896
257,district,0.0007170908883877936
411,melissa,0.0007114507159497562
138,art,0.000706950458187416
149,ago,0.000706709182598862
796,at,0.0007037585184464322
821,teachers,0.0007031084122397013
307,of,0.0006966676269440222
317,of,0.0006966676269440222
335,of,0.0006966676269440222
884,##can,0.0006808921470270005
548,##gly,0.0006769295888138519
301,saddam,0.0006712921196132556
585,yesterday,0.0006709860161649672
325,##tine,0.0006705861072256686
621,with,0.0006668515055625791
587,with,0.0006668515055625791
167,street,0.0006528933145733158
25,jerusalem,0.0006518777689163323
1,of,0.000650802483320218
43,of,0.000650802483320218
22,of,0.000650802483320218
433,left,0.0006506177211894485
857,informed,0.0006465565148552199
741,##s,0.0006296015682506489
319,life,0.0006272133589450183
708,at,0.0006191444023733491
129,increasingly,0.0006070882331829
613,of,0.000604636851498532
589,of,0.000604636851498532
814,state,0.0006019092846284735
617,york,0.0005994759984277097
568,alan,0.0005984213812702763
812,largely,0.0005937349720648302
576,the,0.0005918862708453194
242,fast,0.0005898246646380843
588,parts,0.000583355224421591
523,it,0.0005827933592990486
246,stars,0.0005740775367962171
214,2006,0.0005654986553210716
871,blue,0.0005625916692012313
877,blue,0.0005625916692012313
133,forth,0.0005610882956316365
756,michael,0.0005531071574064696
557,an,0.0005516859681403422
541,an,0.0005516859681403422
740,critique,0.0005361138375296354
816,wisconsin,0.0005342948824029143
178,filled,0.0005298402281869448
314,',0.0005278668029390072
303,',0.0005278668029390072
344,',0.0005278668029390072
609,for,0.0005185215852729229
15,by,0.000516095451811495
881,barns,0.000514232425544622
453,hbo,0.0005085460006555206
248,high,0.000507594447994515
20,sad,0.0005008202622300183
240,world,0.0004994355404356023
507,looks,0.0004991601330670009
249,-,0.0004976285880832204
278,-,0.0004976285880832204
279,-,0.0004976285880832204
238,fantasy,0.0004950025294312436
732,however,0.0004908298358025504
450,creator,0.0004866834072773268
191,him,0.0004806174041033506
113,looks,0.000477986734078701
902,##ey,0.0004554647221740266
525,not,0.0004529456413193286
296,set,0.0004506424603894858
267,$,0.00044157798953840745
459,##s,0.0004401819698607831
570,##el,0.0004394497486405651
418,##mie,0.000434666868460767
80,##o,0.00043465820863351794
290,.,0.0004333795584307623
269,.,0.0004333795584307623
508,out,0.0004290928805124268
819,developed,0.00042576199834220185
2,president,0.0004210793444382898
16,president,0.0004210793444382898
34,president,0.0004210793444382898
176,insider,0.00042088836203012394
586,",",0.000415402653069049
606,",",0.000415402653069049
690,.,0.00040791328300719183
731,.,0.00040791328300719183
281,barney,0.00040190031027006025
674,joel,0.0004001566237130854
311,##far,0.00039790170493758447
3,richard,0.0003928028481062396
549,##phic,0.0003803933550545927
500,a,0.00037954566126911587
254,when,0.00037930010701285106
509,and,0.00037240460843790174
516,and,0.00037240460843790174
52,sample,0.0003689869049265933
632,john,0.0003686820302250638
454,hit,0.0003666922307797611
297,in,0.00036350739974966696
66,ortiz,0.0003604634384253912
512,see,0.0003574154083303913
906,worked,0.00035644226855098576
553,hired,0.0003473143446387877
704,##el,0.0003466485905360797
639,stanford,0.0003458302697362468
667,stanford,0.0003458302697362468
829,##uri,0.00034425595520753646
287,ai,0.0003438446273760578
293,of,0.0003429877520151969
241,of,0.0003429877520151969
274,of,0.0003429877520151969
265,of,0.0003429877520151969
883,po,0.0003308232656539788
807,-,0.00032591207421908355
225,place,0.0003243918384807725
417,jay,0.0003181601447245536
671,##b,0.0003177287201490361
658,##b,0.0003177287201490361
686,##b,0.0003177287201490361
643,##b,0.0003177287201490361
428,sam,0.00031669042870379344
369,french,0.0003156945935306019
683,college,0.00030567945284696636
251,finance,0.0003048440130116746
753,miss,0.00030103022086820316
494,today,0.00029813648218763434
765,has,0.00029611610735814193
785,',0.0002939432103858406
781,',0.0002939432103858406
786,',0.0002939432103858406
793,',0.0002939432103858406
782,',0.0002939432103858406
668,university,0.00029105972389912026
652,university,0.00029105972389912026
640,university,0.00029105972389912026
373,##d,0.0002908949956278405
851,les,0.0002903710373685267
162,as,0.0002893477910155245
436,kansas,0.0002822237288598658
210,a,0.0002763320845422036
79,oliver,0.0002760814339243873
533,of,0.00027432382700594873
282,",",0.0002740842976022109
236,",",0.0002740842976022109
244,",",0.0002740842976022109
291,",",0.0002740842976022109
262,",",0.0002740842976022109
542,expert,0.0002735555647314211
700,years,0.00026854597811494296
752,to,0.00026821385400637566
148,month,0.00026345344942553355
540,plays,0.0002550186262362496
546,hi,0.00025432974627562303
469,##es,0.00025191059360687296
547,##ero,0.0002467201567720677
64,by,0.0002462054342673676
23,egypt,0.0002409328745216578
256,manhattan,0.0002382886257965532
734,make,0.00023193728340747973
298,saudi,0.0002286214845070544
633,bart,0.00022764080899314397
308,kuwait,0.00022516044488318456
888,in,0.0002108644017526532
873,in,0.0002108644017526532
882,in,0.0002108644017526532
432,self,0.00020816062314758408
9,trip,0.00020592687138872988
14,trip,0.00020592687138872988
196,joan,0.00019213540382791484
692,##sz,0.00019075849739605142
252,would,0.00017531418382199816
131,back,0.00017436361775850445
306,invasion,0.00017321816045195245
566,##rb,0.00016939912838444382
872,hill,0.0001610329835693363
878,hill,0.0001610329835693363
896,city,0.00015264324647949596
498,kaiser,0.00014438794976437557
869,chef,0.00014404933366399467
299,arabia,0.00014012554455913949
645,",",0.00013609221116904602
660,",",0.00013609221116904602
304,s,0.0001342175573400059
345,s,0.0001342175573400059
315,s,0.0001342175573400059
502,political,0.00013369060062766604
197,",",0.000117519535760712
171,",",0.000117519535760712
189,",",0.000117519535760712
183,",",0.000117519535760712
187,",",0.000117519535760712
195,",",0.000117519535760712
150,",",0.000117519535760712
644,-,0.00011703118575095306
638,-,0.00011703118575095306
684,-,0.00011703118575095306
687,-,0.00011703118575095306
648,-,0.00011703118575095306
635,-,0.00011703118575095306
651,-,0.00011703118575095306
641,-,0.00011703118575095306
669,-,0.00011703118575095306
656,-,0.00011703118575095306
672,-,0.00011703118575095306
659,-,0.00011703118575095306
666,-,0.00011703118575095306
677,-,0.00011703118575095306
663,-,0.00011703118575095306
680,-,0.00011703118575095306
497,karl,0.00011501402613985705
530,the,0.00010989237969023685
513,the,0.00010989237969023685
517,the,0.00010989237969023685
889,westchester,0.00010742164667532116
367,by,0.00010025675760440763
558,assassination,9.858230340950419e-05
749,been,9.120180259763512e-05
766,been,9.120180259763512e-05
51,international,7.610948190698909e-05
511,to,7.59524019166373e-05
11,china,7.493496504748604e-05
709,paul,7.270450065017393e-05
545,arab,6.199346960995495e-05
192,and,5.737373213091319e-05
174,and,5.737373213091319e-05
647,feldman,5.569716823299929e-05
885,##tic,5.256162504816573e-05
496,said,5.0520030773914e-05
360,##es,4.880655426985592e-05
54,of,4.361389525396518e-05
286,and,3.768865558777122e-05
247,and,3.768865558777122e-05
424,michael,3.604344783287364e-05
132,and,3.4082907080664185e-05
402,',2.8185979205359086e-05
387,',2.8185979205359086e-05
386,',2.8185979205359086e-05
381,',2.8185979205359086e-05
380,',2.8185979205359086e-05
363,',2.8185979205359086e-05
362,',2.8185979205359086e-05
357,',2.8185979205359086e-05
356,',2.8185979205359086e-05
444,weber,2.2382271275264164e-05
355,of,1.2804830835971509e-05
383,of,1.2804830835971509e-05
393,of,1.2804830835971509e-05
569,bad,-8.807173569992237e-06
642,rr,-1.4216063127514066e-05
670,rr,-1.4216063127514066e-05
657,rr,-1.4216063127514066e-05
685,rr,-1.4216063127514066e-05
622,little,-2.571713890244127e-05
627,united,-3.770589873665824e-05
908,way,-3.797955989727052e-05
631,by,-4.538923603442021e-05
235,later,-5.1710363406351105e-05
232,but,-6.0355483557500635e-05
234,month,-6.0477242773314754e-05
880,stone,-6.0656378842730844e-05
573,##b,-6.35216356689303e-05
353,english,-6.435363864946808e-05
581,middle,-6.510812108667426e-05
757,moore,-6.937513177263866e-05
135,china,-6.964011098196723e-05
493,poland,-7.433178598517647e-05
376,##are,-7.648760690417156e-05
762,maker,-7.76751055549245e-05
224,third,-8.172442516349621e-05
626,the,-8.316025836682008e-05
460,",",-9.140052636093281e-05
448,",",-9.140052636093281e-05
284,##cho,-9.323048097241354e-05
13,the,-9.377813304535884e-05
123,live,-9.882309387776271e-05
300,after,-0.00010397815213946952
711,weiss,-0.00010414745401315548
179,tents,-0.00011356069514950242
673,and,-0.00011379727129016986
62,includes,-0.00011425267661283622
751,impossible,-0.00011624617128065792
487,city,-0.00011672889632748524
457,the,-0.00012420923102393207
449,the,-0.00012420923102393207
452,the,-0.00012420923102393207
478,the,-0.00012420923102393207
198,to,-0.0001255428715431924
253,shatter,-0.00013014222309184193
818,always,-0.00013316776872441134
211,sales,-0.00013512944255745547
804,as,-0.00013726376102227405
24,to,-0.00014456633699064378
10,to,-0.00014456633699064378
313,##har,-0.00015831121829143073
59,york,-0.00016281003554555944
375,##uch,-0.00016434723076771135
463,once,-0.0001667162561166241
161,##light,-0.00016920457672057256
722,their,-0.00017418819495652055
464,asked,-0.0001746252508674343
761,documentary,-0.00017506975447205205
682,state,-0.00018416582095173012
370,director,-0.00018853274487288808
699,19,-0.00019773351981297588
272,from,-0.00020784090541018505
422,jeffrey,-0.00021629493506888743
137,make,-0.00021677113941686582
209,set,-0.0002181199233208094
19,-,-0.000222704116425863
396,hollywood,-0.00022930554667289466
312,##qu,-0.00023217412360702065
866,barber,-0.00023492174993778662
499,",",-0.0002360001562619033
504,",",-0.0002360001562619033
495,",",-0.0002360001562619033
17,anwar,-0.0002364234547328722
18,el,-0.00023714826392779698
736,points,-0.00024125453616816894
106,philip,-0.00024543962272366974
31,s,-0.000246926300712238
8,s,-0.000246926300712238
280,smith,-0.0002500844780638819
875,village,-0.00025260096756355127
377,##b,-0.0002632105693963034
348,brand,-0.00026743169892043996
556,foil,-0.0002711046871073892
94,##la,-0.00029367296785921446
327,",",-0.0002959092645318927
322,",",-0.0002959092645318927
309,",",-0.0002959092645318927
637,##rb,-0.00029987304159879654
665,##rb,-0.00029987304159879654
650,##rb,-0.00029987304159879654
679,##rb,-0.00029987304159879654
550,##s,-0.0003045971739526594
467,be,-0.00030502414980715815
713,ri,-0.0003080893111355405
608,record,-0.00030890434726059326
886,##o,-0.0003136000841136643
165,300,-0.00032141524125008254
26,",",-0.0003257325685066987
12,",",-0.0003257325685066987
283,wa,-0.0003346891786374702
808,grant,-0.0003381726708608431
185,##n,-0.00033841399473823425
865,dan,-0.00034536727376635026
250,stakes,-0.0003477006119089957
612,appearance,-0.00035017069490163224
462,',-0.00035051505058851946
456,',-0.00035051505058851946
455,',-0.00035051505058851946
461,',-0.00035051505058851946
876,and,-0.000352767590374587
904,and,-0.000352767590374587
188,mansion,-0.00035612673703212675
895,york,-0.0003611227790532134
255,the,-0.0003615369439112143
184,con,-0.0003615494048693142
385,",",-0.0003631243424771225
361,",",-0.0003631243424771225
378,",",-0.0003631243424771225
374,bo,-0.0003631580610256352
475,of,-0.0003811997578747275
483,of,-0.0003811997578747275
451,of,-0.0003811997578747275
277,firms,-0.000382846300727049
719,garrison,-0.00039011315495153086
119,dozen,-0.00039446580583421195
112,show,-0.0003952818763616504
524,has,-0.00039971196645324656
310,mac,-0.00040867611648787904
646,jason,-0.00041371868636719635
870,at,-0.0004158866086836634
879,at,-0.0004158866086836634
789,sac,-0.0004208062176141465
288,##c,-0.00042084281106369374
856,-,-0.0004260374554481828
302,hussein,-0.0004391733673082121
127,states,-0.00044524790209169216
477,to,-0.000455490717150604
470,to,-0.000455490717150604
111,this,-0.00046157013772468416
471,write,-0.00046556373982456045
703,sob,-0.00047171552648777026
661,ari,-0.00048272722915947884
538,gregory,-0.0004890078935084694
720,",",-0.0004893616215376627
710,",",-0.0004893616215376627
716,",",-0.0004893616215376627
729,",",-0.0004893616215376627
725,",",-0.0004893616215376627
705,",",-0.0004893616215376627
712,",",-0.0004893616215376627
701,",",-0.0004893616215376627
142,or,-0.0004899969713013377
139,or,-0.0004899969713013377
891,",",-0.0004958292986903875
900,",",-0.0004958292986903875
853,",",-0.0004958292986903875
867,",",-0.0004958292986903875
202,wedding,-0.0005034492646501174
874,greenwich,-0.0005036469651879151
289,ltd,-0.00050847311890496
426,alex,-0.0005113983691141249
675,wool,-0.000524940531040747
126,united,-0.0005276456636089149
579,of,-0.0005443132637416285
371,ra,-0.0005447337028696259
743,american,-0.0005457806676510598
634,##h,-0.0005498739191986335
485,new,-0.0005504920577694724
437,in,-0.0005588052402295732
850,nancy,-0.0005728355893653429
154,wei,-0.0005728547945599556
702,marilyn,-0.0005836875008822844
431,bill,-0.0005955981026026071
4,m,-0.0006034887019198873
791,baron,-0.0006058058436743634
212,record,-0.0006336640509962382
56,new,-0.0006350961530489658
58,new,-0.0006350961530489658
226,in,-0.0006400896159981124
213,in,-0.0006400896159981124
691,kara,-0.0006506090942733589
890,county,-0.0006580365474438428
120,chinese,-0.0006679032312279723
128,but,-0.0006847691341234575
294,canada,-0.0006887821665835455
329,##ies,-0.0007046547329352884
544,ancient,-0.000712360011760378
53,##r,-0.0007182645169025416
60,",",-0.000723177682924456
105,",",-0.000723177682924456
91,",",-0.000723177682924456
49,",",-0.000723177682924456
77,",",-0.000723177682924456
887,hills,-0.0007256590024385301
201,50th,-0.0007270306228604547
32,negotiations,-0.0007275710807807126
261,indictment,-0.0007290349064496526
372,##chi,-0.000733893860784996
852,##on,-0.0007367858593689608
121,artists,-0.0007485996413836109
810,in,-0.0007624207374630572
163,more,-0.0007687670772256761
744,policy,-0.0007748203563040506
30,',-0.0007752319862220573
7,',-0.0007752319862220573
408,of,-0.0007753395313623146
342,that,-0.0008018470975192407
681,buffalo,-0.0008047605469318115
907,our,-0.0008059450466029141
813,rural,-0.0008073403058755515
61,also,-0.0008091287989611622
458,soprano,-0.0008092445591048642
860,of,-0.0008135479346300655
912,of,-0.0008135479346300655
893,of,-0.0008135479346300655
92,alberto,-0.0008160436794720226
65,pablo,-0.0008476829008952901
29,mandela,-0.0008479722215018041
354,title,-0.0008538845690710721
409,richard,-0.000869387044164898
571,-,-0.0008752486161909929
567,-,-0.0008752486161909929
574,-,-0.0008752486161909929
564,-,-0.0008752486161909929
630,represented,-0.0008781287328918514
518,old,-0.0008875837158302415
514,old,-0.0008875837158302415
531,long,-0.0008917400513937598
416,",",-0.0008983536766793333
425,",",-0.0008983536766793333
423,",",-0.0008983536766793333
419,",",-0.0008983536766793333
421,",",-0.0008983536766793333
412,",",-0.0008983536766793333
410,",",-0.0008983536766793333
414,",",-0.0008983536766793333
901,bets,-0.0009111960665183788
539,peck,-0.0009191190316476254
155,##ll,-0.0009206405429195691
620,broken,-0.000922073463729852
346,hard,-0.0009229633457806641
21,##at,-0.0009408110630159983
795,new,-0.0009457873675804875
194,wife,-0.0009515452169534808
415,josh,-0.0009626253186120074
468,##wk,-0.0009686038707642381
258,attorney,-0.0009806146470308869
151,sanford,-0.000980983457384822
172,elite,-0.0009836531358705265
614,snow,-0.0009890412526158724
604,snow,-0.0009890412526158724
472,him,-0.0009930211603146985
764,who,-0.0010037316702544805
863,times,-0.0010468516101360401
447,chase,-0.0010492917360181593
48,program,-0.0010576739121343373
481,op,-0.001073916372409242
697,wife,-0.0010798343259458868
847,",",-0.0010957079531014149
388,which,-0.0010981793896953779
200,their,-0.0010991959696779127
50,an,-0.0011065967806610619
707,partner,-0.001108747191111943
122,who,-0.001118624825601927
389,sounds,-0.0011228985449461004
446,david,-0.0011297049370453322
352,the,-0.0011390899265558637
391,the,-0.0011390899265558637
364,the,-0.0011390899265558637
368,the,-0.0011390899265558637
400,the,-0.0011390899265558637
136,to,-0.001162086175712788
140,to,-0.001162086175712788
134,to,-0.001162086175712788
698,of,-0.0011740209756629808
858,restaurant,-0.0012005246412408336
83,##rb,-0.001204082135798359
69,##rb,-0.001204082135798359
97,##rb,-0.001204082135798359
398,picture,-0.001228520845212343
199,celebrate,-0.0012538941394601116
0,think,-0.001254484031869108
177,##s,-0.0012629976376248406
170,##s,-0.0012629976376248406
718,&,-0.001263917219922959
706,a,-0.0012657339188130604
182,greenwich,-0.0012855795992053004
101,-,-0.001306647730664211
109,-,-0.001306647730664211
67,-,-0.001306647730664211
104,-,-0.001306647730664211
90,-,-0.001306647730664211
87,-,-0.001306647730664211
70,-,-0.001306647730664211
98,-,-0.001306647730664211
73,-,-0.001306647730664211
84,-,-0.001306647730664211
95,-,-0.001306647730664211
76,-,-0.001306647730664211
81,-,-0.001306647730664211
57,to,-0.001311831466410518
605,##storm,-0.0013130558054263485
730,14,-0.0013342405678829397
790,##ha,-0.0013634529113422582
413,lauren,-0.0013662644128522743
903,;,-0.0013665499544306167
897,;,-0.0013665499544306167
864,;,-0.0013665499544306167
899,wife,-0.0013774753053839657
854,the,-0.0013859269965518482
861,the,-0.0013859269965518482
868,the,-0.0013859269965518482
474,letter,-0.0013995619979590898
559,plot,-0.0014023055217028898
491,buying,-0.001413355431011723
341,accurate,-0.0014237825476870324
465,mr,-0.001453246325809973
27,and,-0.0014558763258320478
390,like,-0.001492488579363199
124,in,-0.001498366911618755
292,one,-0.0015098099585802037
220,##rys,-0.001518227060200015
35,f,-0.0015318884911374516
862,seattle,-0.0015586652716713008
219,##ch,-0.0015768393303066824
420,hillary,-0.0015953459795240022
63,music,-0.0015953944503985327
130,travel,-0.0016100102067136937
78,betty,-0.0016500723783769392
439,",",-0.0016795357951206354
6,nixon,-0.0016854081677522576
379,is,-0.0016935138309299089
721,and,-0.001703835694670809
727,and,-0.001703835694670809
427,and,-0.0017431332118511558
910,through,-0.0017491173572101756
217,dai,-0.001750440554963557
728,alexandra,-0.0017708881937405475
717,wharton,-0.0018016128170604486
40,k,-0.0018061573096831741
833,by,-0.001807574090861948
723,twin,-0.0018194697346554376
486,york,-0.0018228486872108294
823,engineers,-0.00186008550591681
834,the,-0.0018711766641069133
820,the,-0.0018711766641069133
164,than,-0.0018835983890086836
215,and,-0.0018984769451860313
480,-,-0.0019681845570107413
392,name,-0.0020108516312984685
822,",",-0.0021022494598068988
803,",",-0.0021022494598068988
824,",",-0.0021022494598068988
815,",",-0.0021022494598068988
506,',-0.0021115432251077454
536,',-0.0021115432251077454
537,',-0.0021115432251077454
505,',-0.0021115432251077454
316,depiction,-0.0021118610813435114
724,children,-0.002132817290891519
565,l,-0.0021360576804968193
560,by,-0.0021451982723370974
206,",",-0.0021507424000743497
208,",",-0.0021507424000743497
394,a,-0.002218289232477714
349,as,-0.002270343338985744
143,sell,-0.0022756340875356895
778,even,-0.002280333474098454
552,is,-0.0023241737945926873
399,from,-0.002326054743821256
264,him,-0.0023433994302928664
726,matthew,-0.0023550127401115667
222,to,-0.00239688882555786
693,is,-0.002481064084320949
689,mr,-0.0024853954900443446
623,fan,-0.002536997937922274
160,lime,-0.0026050426966519845
401,50,-0.002612230045977629
792,cohen,-0.0026396198810145852
845,rutgers,-0.0026530707799485146
619,was,-0.0026684477650524615
114,at,-0.0027277789087356303
575,against,-0.0027297387669792056
366,film,-0.002789349961056039
561,a,-0.0027905478944471344
580,a,-0.0027905478944471344
603,another,-0.0028044911829383365
522,;,-0.0028389610528779144
529,##in,-0.002903787210864645
37,w,-0.002935334171265485
825,and,-0.002940975413717274
337,press,-0.003020379669636911
787,premiere,-0.0030870767448362237
395,classic,-0.003112031767168463
223,take,-0.0031322003876535667
772,administration,-0.0031386306271576673
892,north,-0.003148416896251269
654,san,-0.003155021756682301
836,corps,-0.003180037546813492
158,in,-0.003200858351499898
207,meanwhile,-0.003248711865018728
39,de,-0.00325093526638199
407,grandmother,-0.0033483588045860706
602,by,-0.0034298089444783964
802,level,-0.0034767427777811248
42,##k,-0.003521772951244197
601,##ed,-0.0036229215998041854
85,from,-0.003696639105526849
99,from,-0.003696639105526849
71,from,-0.003696639105526849
74,rr,-0.0037314814811285793
88,rr,-0.0037314814811285793
102,rr,-0.0037314814811285793
442,##ini,-0.0037358796291966684
521,russia,-0.0040255371265716395
828,##ult,-0.004057354050387764
490,was,-0.0041361010575907825
835,peace,-0.004754109243736756
273,some,-0.0047951536345464335
798,more,-0.004804814647546051
228,american,-0.004824422525674957
911,plates,-0.005097947834232534
476,recommendation,-0.005154542635995731
838,she,-0.005221334719823179
629,is,-0.005343721514337701
44,south,-0.005389177831339837
230,market,-0.005617633751110868
551,who,-0.005634058714597499
445,.,-0.0057484844621471685
382,days,-0.006254250977191645
295,',-0.00641006412487832
598,midwest,-0.006514657819481112
555,help,-0.006581171975936254
489,he,-0.007013411198160004
841,professor,-0.007081460672983022
429,.,-0.007084182829242611
338,corps,-0.007211746219009105
117,of,-0.007492220438172709
776,-,-0.007831572306570405
768,-,-0.007831572306570405
777,-,-0.007831572306570405
688,.,-0.008510436797237304
839,is,-0.008958128941899693
837,.,-0.00900355328807351
145,work,-0.009586867066529985
116,work,-0.009586867066529985
231,.,-0.011067724482872686
404,.,-0.01140564128832359
584,.,-0.011800281701498456
843,english,-0.012536935522406005
625,.,-0.012627642533814683
770,##ing,-0.013538540514015814
351,.,-0.013700854791945065
146,.,-0.014107130245930922
794,s,-0.014482643250781064
159,the,-0.01580596480801058
554,to,-0.017460668832968717
227,the,-0.01768715824560345
849,.,-0.01855884003275504
842,of,-0.023444531633787645
125,the,-0.03735819726233402
115,the,-0.03735819726233402
653,of,-0.04379128406018121
