,words,attribution
3,all,0.000940143912338833
264,##bs,0.0009287378838542586
754,to,0.0009121693281669332
252,complex,0.0009106541877649325
91,population,0.0009095331886642252
545,in,0.0009072519989045098
614,sept,0.0009068990258206282
757,for,0.0009064393170652246
588,over,0.0008841649256418321
727,cars,0.000873649327936353
77,it,0.0008657316686836763
214,side,0.0008646640515397277
148,because,0.0008631512392731215
276,an,0.0008569717881154491
66,hard,0.0008458485103054868
40,republic,0.0008374317675746295
730,.,0.0008256310003437026
732,.,0.0008256310003437026
734,.,0.0008256310003437026
747,.,0.0008256310003437026
233,vicinity,0.0008241649921830453
520,',0.0008188251876309826
742,jersey,0.0008182309081735699
322,children,0.0008138266108737613
630,is,0.0008131000065309379
619,is,0.0008131000065309379
208,and,0.0008080668894081874
220,and,0.0008080668894081874
194,and,0.0008080668894081874
215,and,0.0008080668894081874
192,between,0.0008038553480317996
510,but,0.0008032191896796566
445,gr,0.0008009918936607139
442,l,0.0007934831937898885
488,l,0.0007934831937898885
472,l,0.0007934831937898885
457,l,0.0007934831937898885
85,six,0.0007902372172475235
451,##b,0.0007840419313011595
480,##b,0.0007840419313011595
497,##b,0.0007840419313011595
464,##b,0.0007840419313011595
280,solids,0.0007789146392754326
523,she,0.0007747954919040409
166,iraq,0.0007746626844693748
778,human,0.0007526292050424291
669,in,0.0007486507028547324
149,the,0.0007449670337365731
154,the,0.0007449670337365731
218,jerusalem,0.00074023682700611
805,meetings,0.0007398598911047279
78,ever,0.0007370164609702723
609,was,0.0007258201152683955
636,a,0.0006881154556337058
10,l,0.0006852249136712593
24,l,0.0006852249136712593
36,l,0.0006852249136712593
756,pay,0.0006727386254855369
250,include,0.0006685443451342782
637,time,0.0006605455021832949
767,",",0.000645199402964506
759,",",0.000645199402964506
776,",",0.000645199402964506
17,##b,0.0006432416802850422
30,##b,0.0006432416802850422
43,##b,0.0006432416802850422
246,nuclear,0.0006255936058784979
758,performance,0.0006183413061398102
13,united,0.0006026947800471266
47,to,0.0005974114497910288
61,to,0.0005974114497910288
674,for,0.0005934321330434633
624,profitable,0.0005867516744519773
298,newcomers,0.0005831329653185721
87,of,0.0005691931482779039
353,europe,0.0005629908374950415
39,dominican,0.0005601416011094864
204,campuses,0.0005588984319738997
340,dominique,0.0005558331664398851
625,market,0.0005548709335074194
308,a,0.0005501903867013079
349,of,0.0005489839864566783
647,the,0.0005446475990263583
73,in,0.0005426665633652784
80,in,0.0005426665633652784
27,japan,0.0005371515775405774
645,spectacular,0.0005290743950085733
470,##rey,0.0005177553205597944
292,mexico,0.0004938277285572826
171,in,0.0004838349452547039
165,in,0.0004838349452547039
52,in,0.00048323420891153074
63,in,0.00048323420891153074
293,",",0.0004810416267200656
310,",",0.0004810416267200656
302,",",0.0004810416267200656
323,",",0.0004810416267200656
203,##ds,0.0004763863730109937
88,isolation,0.00047632667297454627
419,tigers,0.00047501199838013514
550,them,0.0004651445431761288
431,hernandez,0.0004602559352604552
631,said,0.000458345100481312
68,is,0.00045177373062054094
155,one,0.0004447977193717447
704,is,0.00043365383831876883
692,is,0.00043365383831876883
708,is,0.00043365383831876883
93,been,0.0004308012440287752
352,told,0.0004301654521191941
728,and,0.00042960457842735966
745,and,0.00042960457842735966
83,:,0.00042893564107977523
688,not,0.00042614028632372844
604,be,0.00041152627433772154
110,south,0.0004069623165560041
694,successful,0.00040685442099077854
605,familiar,0.0004035043579658267
84,over,0.0004034320190380964
64,die,0.0003939064004214469
717,fall,0.0003544630510872283
618,japan,0.0003356567508517418
20,ich,0.00033063247948395826
14,states,0.000328543835157162
315,united,0.00032512667340148943
193,israel,0.00032224563136799844
638,when,0.00031530778797608203
242,from,0.0003131202376938055
297,of,0.0003000957149107908
482,",",0.00028942218231458715
453,",",0.00028942218231458715
499,",",0.00028942218231458715
466,",",0.00028942218231458715
521,market,0.00028897848656342167
634,occurred,0.0002883710553148721
642,earnings,0.00028118412407347146
344,",",0.0002806199280765976
351,",",0.0002806199280765976
557,elm,0.00027587983045526633
723,street,0.0002699487997256721
76,than,0.0002684274334223661
678,brought,0.0002640929850331485
266,tri,0.0002600061992167119
698,york,0.00025613870974056313
49,for,0.00024813639535281335
485,##cio,0.00024643690589161974
71,greater,0.00023278557259909496
316,states,0.0002288741924482486
791,fairfield,0.0002251253896905947
347,foreign,0.00022135220541310733
586,40,0.0002207686688411728
51,countries,0.00021824873261768414
291,from,0.0001963167491118051
502,all,0.00018982804566970121
263,pc,0.00018758177621424772
679,a,0.00018518263859135093
693,a,0.00018518263859135093
700,a,0.00018518263859135093
716,the,0.00018035739739236253
722,main,0.00017832235772072082
477,##son,0.00017792295913653686
86,decades,0.00017319354842591425
475,harry,0.00016971216970946868
365,council,0.00016585105394117976
74,north,0.0001657422172303713
711,weekend,0.00016088260983763492
197,bank,0.00015801805675530388
7,alex,0.0001550719274141554
21,##iro,0.00015154659403563418
633,have,0.0001502631672868319
345,a,0.00014513323626952186
381,a,0.00011732389776560598
400,a,0.00011732389776560598
467,john,0.00011642715801649244
355,radio,0.00011579262853216209
740,",",0.00011046712112368931
721,",",0.00011046712112368931
714,",",0.00011046712112368931
743,",",0.00011046712112368931
414,##rland,0.00010981713699407384
718,foliage,0.00010142484520060529
199,ultimately,0.00010034874120348866
241,hudson,9.241433806358171e-05
48,play,8.682021778460908e-05
236,point,7.139660550876057e-05
245,point,7.139660550876057e-05
627,and,6.970285377454263e-05
651,and,6.970285377454263e-05
239,across,6.546156951449675e-05
446,##iff,6.181924332555405e-05
209,abu,6.087689740428713e-05
713,month,4.9731676323015145e-05
354,1,4.5512724378195326e-05
2,league,3.6925667384580586e-05
289,countless,3.354415006165095e-05
55,",",3.0029432146144905e-05
19,",",3.0029432146144905e-05
547,increases,2.0257704905395542e-05
643,growth,1.614787621397353e-05
536,but,1.290830882245172e-05
736,s,1.0305513615699925e-05
729,s,1.0305513615699925e-05
161,for,8.70047642150273e-06
205,in,-1.1763351059319322e-05
434,orioles,-1.8142154180649656e-05
259,only,-1.968489886378843e-05
394,##ner,-2.0510450877169352e-05
551,las,-2.1397197308351175e-05
362,to,-2.36643737649365e-05
16,rr,-2.8355923061193564e-05
29,rr,-2.8355923061193564e-05
42,rr,-2.8355923061193564e-05
231,in,-4.2858398450631764e-05
229,be,-4.590252082798512e-05
342,ville,-4.641444006854407e-05
359,would,-4.6736838179634905e-05
346,former,-5.253859354340288e-05
448,##t,-5.6533800581991335e-05
494,##t,-5.6533800581991335e-05
405,##zyn,-5.7193876263221705e-05
476,wes,-5.7945832395787465e-05
398,indians,-6.914730681969164e-05
219,campus,-7.387457146280473e-05
376,.,-7.409695492042708e-05
356,that,-7.633605166460564e-05
8,rodriguez,-8.706632670850846e-05
468,bar,-8.879697582862676e-05
37,##rb,-8.924512902821165e-05
25,##rb,-8.924512902821165e-05
11,##rb,-8.924512902821165e-05
238,just,-0.00012377951812553642
750,japan,-0.00013563340199214424
635,at,-0.0001360694675081698
629,practice,-0.0001410442265889068
5,stars,-0.0001462829738714456
768,head,-0.00014691426528709117
683,own,-0.00015587921754611046
555,diego,-0.00015950299605716874
350,france,-0.00016095980562546856
341,de,-0.00016482632183244432
247,plant,-0.00017303156420340408
438,corn,-0.00017512119783884598
571,terry,-0.00017607264201972863
705,what,-0.0001814654909942544
719,near,-0.0001928798375105147
653,90,-0.0001952303959772416
290,others,-0.00019843152759728937
473,##rb,-0.00020213853106312702
458,##rb,-0.00020213853106312702
489,##rb,-0.00020213853106312702
443,##rb,-0.00020213853106312702
235,stony,-0.00020917766489981306
752,just,-0.0002119268337128775
452,-,-0.00021949980448897216
471,-,-0.00021949980448897216
478,-,-0.00021949980448897216
481,-,-0.00021949980448897216
465,-,-0.00021949980448897216
487,-,-0.00021949980448897216
441,-,-0.00021949980448897216
449,-,-0.00021949980448897216
462,-,-0.00021949980448897216
444,-,-0.00021949980448897216
490,-,-0.00021949980448897216
498,-,-0.00021949980448897216
456,-,-0.00021949980448897216
495,-,-0.00021949980448897216
459,-,-0.00021949980448897216
474,-,-0.00021949980448897216
763,na,-0.00022023342235630747
206,rama,-0.00022637145694522892
421,francisco,-0.00022774743297265189
196,west,-0.00022870578038370335
33,vladimir,-0.0002287197676978011
710,one,-0.00022945798211428882
644,",",-0.00023181955148867135
626,",",-0.00023181955148867135
656,",",-0.00023181955148867135
764,##oh,-0.000244351318172379
348,minister,-0.00024566785414794734
339,minister,-0.00024566785414794734
386,fans,-0.00024588259167933904
803,representative,-0.0002476421767879388
433,the,-0.0002478583239116478
408,the,-0.0002478583239116478
426,the,-0.0002478583239116478
396,the,-0.0002478583239116478
380,the,-0.0002478583239116478
417,the,-0.0002478583239116478
248,",",-0.00024918400823032886
283,",",-0.00024918400823032886
237,",",-0.00024918400823032886
265,",",-0.00024918400823032886
273,",",-0.00024918400823032886
715,with,-0.0002514466786073851
726,with,-0.0002514466786073851
333,where,-0.0002560214244666183
270,##ron,-0.0002647825450430466
401,.,-0.0002795681927268853
403,.,-0.0002795681927268853
435,.,-0.0002795681927268853
382,.,-0.0002795681927268853
384,.,-0.0002795681927268853
335,was,-0.000286759829145146
612,york,-0.00028791959040930866
343,##pin,-0.00030737047368547453
389,from,-0.00031558282039079844
143,ya,-0.0003171216594637623
493,mara,-0.0003198261621417726
447,mara,-0.0003198261621417726
190,constructed,-0.0003358976963369738
423,##rian,-0.00034057547775978017
720,peak,-0.00034225856352367007
321,two,-0.0003507454780930202
796,##oton,-0.0003564256280924256
201,al,-0.0003593590776456625
632,to,-0.00036086223129372353
712,last,-0.00036250629880222983
357,the,-0.00036870713110372555
363,the,-0.00036870713110372555
138,and,-0.00037595136086973353
145,and,-0.00037595136086973353
136,and,-0.00037595136086973353
725,##ed,-0.0003807697814304912
580,million,-0.00038816403753705656
587,million,-0.00038816403753705656
272,90,-0.0003893136821038709
320,and,-0.00039232278087000664
361,sent,-0.00039930487568918535
755,emphasize,-0.0004041876898921035
296,source,-0.00042281571578674964
397,cleveland,-0.00042767505033816184
319,husband,-0.00043209068794467127
554,san,-0.00045336612550406875
200,leave,-0.00045728629123247656
460,jenny,-0.0004574358322807808
680,lot,-0.0004586790974256099
789,##ien,-0.0004656603581793166
1,major,-0.00046692173739811194
597,mood,-0.0004731640367960409
440,wilde,-0.000481901981639821
593,basics,-0.0004930971468716836
795,gr,-0.000497976511857956
486,##tti,-0.0005006192419743617
127,cher,-0.000502232222897503
788,dar,-0.0005056032117315992
427,minnesota,-0.0005060970655602463
603,will,-0.0005136611244040085
484,min,-0.0005292037319419241
275,also,-0.0005327751231016434
307,secured,-0.0005333841473710367
332,for,-0.0005454808253229827
305,rodriguez,-0.0005512121505043656
390,among,-0.0005530361054949563
596,the,-0.0005589409447855493
592,the,-0.0005589409447855493
670,innsbruck,-0.0005607454260543597
286,magnesium,-0.0005617301239667143
182,its,-0.0005758383773750344
684,ideas,-0.0005868961869724482
549,among,-0.0005892905089877564
652,early,-0.0006000994045730115
699,with,-0.0006266640541540437
303,mrs,-0.000631471116099053
469,##ag,-0.0006334502398658596
589,four,-0.0006436145013550979
174,to,-0.0006733837117166101
163,to,-0.0006733837117166101
387,will,-0.0006820096862760625
32,and,-0.0006863125936250793
733,v,-0.0006865229142492314
690,because,-0.0006895364707091637
391,travis,-0.0006938104792366994
697,new,-0.0007018343249618078
646,through,-0.000704054906937394
227,it,-0.0007068080813221728
135,andrew,-0.0007072650938899892
610,in,-0.0007287692480284774
598,in,-0.0007287692480284774
455,knight,-0.0007385939820660737
4,-,-0.0007442475896424961
15,-,-0.0007442475896424961
18,-,-0.0007442475896424961
12,-,-0.0007442475896424961
9,-,-0.0007442475896424961
28,-,-0.0007442475896424961
44,-,-0.0007442475896424961
35,-,-0.0007442475896424961
41,-,-0.0007442475896424961
31,-,-0.0007442475896424961
23,-,-0.0007442475896424961
38,-,-0.0007442475896424961
26,-,-0.0007442475896424961
402,j,-0.000748180810839232
378,',-0.0007563299572824754
377,',-0.0007563299572824754
372,',-0.0007563299572824754
367,',-0.0007563299572824754
366,',-0.0007563299572824754
257,remove,-0.0007848169488695163
682,her,-0.0008087930440129614
685,to,-0.0008100204025171982
202,qu,-0.000813888667256182
277,array,-0.0008193077283139221
500,it,-0.0008284584086772918
411,",",-0.0008295735835427454
385,",",-0.0008295735835427454
399,",",-0.0008295735835427454
420,",",-0.0008295735835427454
706,the,-0.000851734537990258
368,if,-0.0008581749417870386
360,be,-0.0008584105700620804
338,prime,-0.0008628443978950218
681,of,-0.0008899979833548548
232,the,-0.0008964495687352453
240,the,-0.0008964495687352453
243,the,-0.0008964495687352453
689,only,-0.0009050307438002041
537,many,-0.0009070235764133578
228,would,-0.0009148962462310456
581,and,-0.000920622136133344
179,if,-0.000926237082893189
6,like,-0.0009455938017335015
225,other,-0.0009463593590668296
677,glenn,-0.0009470956670364211
691,glenn,-0.0009470956670364211
198,will,-0.0009476243602649168
413,ve,-0.0009513631601968416
211,##s,-0.0009519723522650088
274,but,-0.000959686159643204
751,is,-0.0009612655409944363
787,",",-0.0009706637454143617
790,",",-0.0009706637454143617
792,",",-0.0009706637454143617
101,family,-0.001004952951696083
331,hoped,-0.0010059790419709113
676,",",-0.001020987339890865
702,",",-0.001020987339890865
687,",",-0.001020987339890865
565,and,-0.0010337663309642735
60,3,-0.0010355023367916902
503,seem,-0.0010356622074642423
436,with,-0.0010459276384944187
731,u,-0.0010584376198024446
786,##port,-0.0010591774611159823
794,and,-0.0010796412026101534
749,',-0.001083665528884585
748,',-0.001083665528884585
735,',-0.001083665528884585
558,##ira,-0.001086501422182948
45,have,-0.001087944978784488
780,consulting,-0.0011004889447116706
600,orleans,-0.0011182594838185236
422,li,-0.001132821596795232
540,a,-0.0011364534496568033
313,in,-0.001141692108883277
318,her,-0.001152265532974802
388,select,-0.0011571722498656635
777,a,-0.0011571939297788803
223,on,-0.0011730720871805996
212,on,-0.0011730720871805996
424,##o,-0.0011793929034214484
516,at,-0.0011976445529035353
766,abe,-0.001198466323193943
379,in,-0.0012085095934136014
244,indian,-0.001221469901887357
512,taylor,-0.0012441369853335696
785,west,-0.0012578268290927975
793,waterford,-0.001271019789579836
281,like,-0.0012727342773811536
262,like,-0.0012727342773811536
686,diana,-0.0012764570216557765
268,and,-0.0012858684250511721
285,and,-0.0012858684250511721
249,and,-0.0012858684250511721
430,ramon,-0.0012892580332263426
648,1980,-0.00129001417509666
167,",",-0.001302425960394827
169,",",-0.001302425960394827
186,the,-0.0013049653292972895
195,the,-0.0013049653292972895
224,the,-0.0013049653292972895
216,the,-0.0013049653292972895
288,like,-0.0013092278450706474
675,example,-0.0013130743060053886
282,sodium,-0.0013299042450486006
772,office,-0.001334263096500387
454,patricia,-0.0013358106702946566
22,suzuki,-0.0013494697549374026
133,naomi,-0.0013718151739965728
404,pier,-0.0013723475906801546
623,most,-0.0013741563958049395
284,sulfate,-0.0013790179459234285
765,##iko,-0.0014006215700172455
595,-,-0.0014052093661474593
594,-,-0.0014052093661474593
429,and,-0.0014166732208593733
769,of,-0.0014202986123627455
773,of,-0.0014202986123627455
781,company,-0.0014499804560881868
254,system,-0.001451768449994336
546,price,-0.0014673180598448266
672,austria,-0.0014695382143407876
0,many,-0.0014846836529755951
696,in,-0.0015017618104607377
383,l,-0.001562576750643406
602,days,-0.0015689428492891093
309,stable,-0.0015896922142667584
538,are,-0.0016143887635135371
585,$,-0.0016246368266509895
578,$,-0.0016246368266509895
800,towns,-0.0016255324078656465
418,detroit,-0.0016533092500330671
797,are,-0.0016650718769120883
364,security,-0.0016772265043381225
207,##llah,-0.001683213929931344
599,new,-0.0017169584564450293
611,new,-0.0017169584564450293
668,1916,-0.0017526513944930125
553,",",-0.001769056472432248
567,",",-0.001769056472432248
564,",",-0.001769056472432248
556,",",-0.001769056472432248
559,",",-0.001769056472432248
548,",",-0.001769056472432248
639,coke,-0.0018006435324006492
620,coke,-0.0018006435324006492
251,a,-0.0018164928578184812
406,##ski,-0.0018268159472808751
57,takes,-0.001828019012513303
568,pa,-0.0018373387488748452
491,mrs,-0.001882001016356281
102,and,-0.0018907400064579812
109,and,-0.0018907400064579812
312,life,-0.001911979286227491
327,anything,-0.0019506972843493819
744,connecticut,-0.0019569948920796095
579,57,-0.002063328377438929
317,with,-0.0020722178653866928
410,sox,-0.002091577129522738
613,after,-0.0021503932325456347
737,from,-0.0021582257702605265
541,sharp,-0.0021740801597858296
774,towers,-0.0022288952605945345
701,daughter,-0.0022913143406753027
178,iran,-0.002300571973162016
156,iran,-0.002300571973162016
799,the,-0.002301352973623997
784,',-0.002308084509410264
761,',-0.002308084509410264
783,',-0.002308084509410264
760,',-0.002308084509410264
222,headquarters,-0.002326170250533151
428,twins,-0.0023692027900301615
412,justin,-0.002392316170649246
326,than,-0.0024145821633370086
437,:,-0.0024182538594269437
58,place,-0.002449758853208145
695,actress,-0.0025291646226190275
483,esther,-0.0025604011794554227
300,this,-0.0026031004443895023
802,have,-0.0026244062427409538
121,country,-0.0026293657075227737
501,may,-0.0027808850723147426
170,and,-0.002868000169447572
213,one,-0.0028810825996313846
56,which,-0.0028922812227089234
118,for,-0.002937167938530571
416,of,-0.0030563705263840497
425,of,-0.0030563705263840497
395,of,-0.0030563705263840497
407,of,-0.0030563705263840497
432,of,-0.0030563705263840497
329,could,-0.0032835357845117435
106,america,-0.0033443250828840538
371,n,-0.003473864506608676
140,-,-0.0035335253371479467
590,years,-0.0036396572690928757
798,among,-0.003643583650815865
177,by,-0.003749252001890572
582,howard,-0.0037893028007699053
518,berkeley,-0.003954182622646466
575,will,-0.003984524354948257
189,being,-0.00407370655877561
62,20,-0.004171355750973195
616,11,-0.004237105952485747
807,',-0.004263874283655509
808,',-0.004263874283655509
119,all,-0.004355469453208603
217,east,-0.004567600670711168
256,must,-0.004978537793637812
409,white,-0.005189154228909496
105,##e,-0.005281963387408009
664,born,-0.005328816468294479
325,better,-0.005511317712423891
139,great,-0.005690930826357567
524,was,-0.0057258617733293195
666,9,-0.006335630287656038
673,.,-0.006661786417270717
334,she,-0.007191298898192431
328,she,-0.007191298898192431
607,anyone,-0.007550277852888028
330,have,-0.007977911498079306
703,which,-0.008027996010263161
560,n,-0.008193949158201264
528,for,-0.008568275543571167
287,.,-0.008903108694533413
122,',-0.008917986234191287
574,extension,-0.008972745814955278
126,.,-0.009172072145374426
131,mara,-0.009332716319143156
709,.,-0.009632766047413512
535,.,-0.009667454378425028
665,april,-0.010502822332181737
654,',-0.010633850240570581
640,',-0.010633850240570581
649,',-0.010633850240570581
621,',-0.010633850240570581
662,',-0.010633850240570581
663,',-0.010633850240570581
622,s,-0.010704735626503115
655,s,-0.010704735626503115
650,s,-0.010704735626503115
641,s,-0.010704735626503115
185,.,-0.0111545717499499
129,grandmother,-0.011898144890884695
141,grandmother,-0.011898144890884695
562,y,-0.012166802591982879
175,be,-0.012574933876464755
226,.,-0.012584177846911045
123,s,-0.014223796836255177
591,.,-0.014438513048651831
801,that,-0.01521520812453839
255,that,-0.015616906560145445
770,the,-0.01749204283332364
517,the,-0.01900432041534876
147,.,-0.019536635172477237
572,',-0.021102280539399915
583,',-0.021102280539399915
573,s,-0.0256119903558541
584,s,-0.0256119903558541
606,to,-0.026556694858826908
671,",",-0.028129442434792148
667,",",-0.028129442434792148
142,of,-0.04276465932358044
130,of,-0.04276465932358044
563,.,-0.04526829448235937
569,.,-0.04526829448235937
561,.,-0.04526829448235937
570,.,-0.04526829448235937
492,.,-0.045775993160018714
