,words,attribution
495,from,-8.577377280911833e-05
389,to,-8.694886840735644e-05
396,to,-8.694886840735644e-05
532,seconds,-9.744376655228352e-05
828,##tty,-9.921980117401178e-05
457,ho,-9.98598972856959e-05
467,ho,-9.98598972856959e-05
369,the,-0.00010851590318851036
424,the,-0.00010851590318851036
365,the,-0.00010851590318851036
399,one,-0.00011051568661140733
85,after,-0.00011705551658401661
624,kong,-0.00011762964039003865
535,his,-0.0001247061824635344
525,his,-0.0001247061824635344
631,",",-0.0001253105399141085
639,",",-0.0001253105399141085
251,a,-0.00012657507416856536
200,warned,-0.00013161190954820906
551,nuclear,-0.00013454360570682583
574,nuclear,-0.00013454360570682583
387,5,-0.0001355105305888645
808,lucky,-0.00013649984612046828
383,invest,-0.0001365722213506015
720,##n,-0.00014118056476317102
897,after,-0.00014145080698014243
887,spent,-0.00014413926447272098
250,into,-0.00015296135286005003
744,##rb,-0.0001568581509956656
708,##rb,-0.0001568581509956656
727,##rb,-0.0001568581509956656
690,##rb,-0.0001568581509956656
5,land,-0.00016089853526816421
258,rene,-0.0001641284439251146
755,artist,-0.00017310609724595434
140,lucy,-0.00017815713807601072
545,seeks,-0.00018084315522521815
196,democratic,-0.00018227771705381414
829,",",-0.0001836145469933504
869,",",-0.0001836145469933504
831,",",-0.0001836145469933504
920,ever,-0.0001878769417613543
889,next,-0.0001883406064762878
466,kenneth,-0.00019056143829262516
270,boyer,-0.00019164343762903178
451,on,-0.0001922744715139203
649,also,-0.0001951077906767738
896,law,-0.00019911708719183062
210,to,-0.0002012074829266503
553,the,-0.00020250621078737505
578,the,-0.00020250621078737505
202,that,-0.00020346442751747107
224,that,-0.00020346442751747107
594,ireland,-0.00020463314609965572
432,a,-0.0002236744842664553
461,a,-0.0002236744842664553
868,delhi,-0.00022415256884836558
332,that,-0.00022436066127720782
161,##e,-0.00022746720645293788
322,or,-0.00022921024337567254
390,build,-0.0002292505042312203
857,richard,-0.0002319228504828119
400,that,-0.00023407605819411814
380,that,-0.00023407605819411814
885,nominee,-0.000237569037044392
83,comes,-0.00023769834672690267
395,adjacent,-0.00024657996493662645
634,according,-0.00024719441712595623
641,according,-0.00024719441712595623
135,nick,-0.0002474880645635225
762,northeast,-0.00025152958338218084
888,the,-0.00025186715914649196
902,the,-0.00025186715914649196
812,indian,-0.00025497769867730176
470,of,-0.000267941166882165
440,of,-0.000267941166882165
463,of,-0.000267941166882165
434,of,-0.000267941166882165
95,within,-0.0002716280515624668
355,reserves,-0.00027521106635634005
382,would,-0.00028690730252130286
436,##ra,-0.00029227024888301404
53,",",-0.0002988255803502049
58,",",-0.0002988255803502049
903,election,-0.0003017572702357665
666,bulgaria,-0.00030852820721633624
206,must,-0.00030965208702777127
381,it,-0.00031151522230110754
428,it,-0.00031151522230110754
20,city,-0.00031325893876115016
36,markets,-0.0003207419584871249
325,belt,-0.00032327462485248374
248,also,-0.0003249104441588618
564,",",-0.0003283771615114686
505,snow,-0.00033118270123393476
159,la,-0.0003395772051859688
558,an,-0.0003415044877083253
337,venezuela,-0.00034627263686925537
97,corporation,-0.00035172671196149184
194,russia,-0.00035398204784746766
201,russia,-0.00035398204784746766
669,and,-0.00035971551021720543
582,council,-0.00036151654749507313
546,allies,-0.00036217600273822894
413,town,-0.00036270999752112957
354,the,-0.0003646055114489885
318,the,-0.0003646055114489885
321,the,-0.0003646055114489885
523,attempt,-0.0003720354285148163
166,claiming,-0.0003729448766333083
16,both,-0.0003756771350862248
26,from,-0.0003795152423062193
549,iran,-0.0003810130747451573
570,iran,-0.0003810130747451573
71,or,-0.000387235785838029
554,bush,-0.0004117101956313522
108,like,-0.0004158062486361678
453,to,-0.0004218624701010376
873,-,-0.00043963603626297166
592,belgium,-0.000441402672553274
137,jam,-0.00044164214708778576
91,media,-0.0004455906320161017
153,recent,-0.0004510859020467393
2,thomas,-0.0004593192577753036
65,212,-0.0004618985696815202
822,bollywood,-0.00047564542903200075
617,of,-0.000477159174910443
622,of,-0.000477159174910443
438,neil,-0.00047905477161242003
433,daughter,-0.00048249511537077055
393,plant,-0.0004832243605998462
465,and,-0.0004841283620862811
437,and,-0.0004841283620862811
373,largest,-0.0004969862325405366
47,june,-0.0005039820578257771
668,italy,-0.0005064896094245981
384,$,-0.0005094254914459887
886,",",-0.000511602932241214
878,",",-0.000511602932241214
430,schultz,-0.0005214392984538321
439,schultz,-0.0005214392984538321
142,jack,-0.0005215309539598261
6,##ry,-0.0005266825453280105
375,maker,-0.0005351238605093983
25,jersey,-0.0005378157512810402
309,cornell,-0.0005451554094985968
138,##i,-0.0005475449555130002
518,for,-0.0005497275648020681
450,married,-0.0005501297952883608
172,canada,-0.0005615092950601038
19,york,-0.0005646583972415785
569,bring,-0.0005653172586118389
884,court,-0.0005671288643424404
220,but,-0.0005687063752789949
296,business,-0.00058008391350938
13,real,-0.0005901632591069696
34,real,-0.0005901632591069696
300,portfolio,-0.0005905373133343496
883,supreme,-0.0005927810825244565
876,judge,-0.0006047626031221076
269,charles,-0.0006133075265012498
368,",",-0.0006161082562235555
376,",",-0.0006161082562235555
394,",",-0.0006161082562235555
417,",",-0.0006161082562235555
406,",",-0.0006161082562235555
652,a,-0.0006178945507409449
621,transfer,-0.0006296090631552612
299,estate,-0.0006521755737354631
501,##sp,-0.0006528829948225668
410,park,-0.0006539843710308838
477,as,-0.0006556078891245521
793,the,-0.0006612042322919932
761,the,-0.0006612042322919932
379,month,-0.0006646900515544343
327,is,-0.0006655181906775024
541,u,-0.0006695506974747585
590,czechoslovakia,-0.0006780389570334538
895,harvard,-0.0006795511829299442
893,harvard,-0.0006795511829299442
918,harvard,-0.0006795511829299442
146,and,-0.0006809093251643815
141,and,-0.0006809093251643815
306,an,-0.000683563412946876
596,denmark,-0.0007008949735224972
632,000,-0.0007025312073677246
640,000,-0.0007025312073677246
616,anniversary,-0.0007026215991788575
98,that,-0.0007077000866655998
61,##n,-0.0007086310354295362
543,s,-0.0007172375390992747
572,s,-0.0007172375390992747
4,.,-0.0007274529184415115
42,.,-0.0007274529184415115
871,##nce,-0.0007308329948666496
347,recover,-0.000740549087376794
261,with,-0.0007534380629136661
418,which,-0.0007592662939794037
663,including,-0.0007615742109354349
583,for,-0.0007624667753019478
315,law,-0.000766191155136274
597,and,-0.0007691149965879158
587,and,-0.0007691149965879158
783,slowly,-0.0007882757325018239
421,struggled,-0.0008064311580844057
414,in,-0.0008081966065839351
411,in,-0.0008081966065839351
0,-,-0.000808291811841084
1,-,-0.000808291811841084
914,possible,-0.0008133121167046827
342,to,-0.0008181257805343665
111,##s,-0.0008188580010835114
637,and,-0.0008299067392978995
759,trek,-0.0008311460368666688
824,shi,-0.0008352465986309972
792,people,-0.0008477206827857676
217,",",-0.0008488400698732793
661,-,-0.0008502522651138815
673,-,-0.0008502522651138815
662,-,-0.0008502522651138815
674,-,-0.0008502522651138815
181,##berries,-0.0008506571892925252
874,press,-0.0008581610874606404
100,include,-0.0008631362231849253
588,italy,-0.000871992867739097
748,normally,-0.0008811500197513113
221,said,-0.0008816141840131712
170,few,-0.0008820250561088863
611,-,-0.0008846332205372372
798,10,-0.0008868226470223562
14,estate,-0.0008913556212686398
35,estate,-0.0008913556212686398
338,says,-0.0009031575346558852
528,college,-0.0009048898260150508
186,international,-0.000909410387697101
55,west,-0.000912818337820243
73,##room,-0.0009150169586303569
880,bush,-0.0009216742060200819
605,of,-0.0009239242826706725
174,be,-0.0009251268008958823
789,playing,-0.0009330417972739228
308,at,-0.0009353220308183637
311,and,-0.0009387041886377097
297,and,-0.0009387041886377097
67,206,-0.0009396920141502544
916,graduate,-0.0009404507243399508
566,and,-0.0009481398276879422
563,russia,-0.0009487260795388456
70,##40,-0.0009574466830438185
764,grim,-0.0009585195649780085
82,##x,-0.0009678351042602881
103,##x,-0.0009678351042602881
931,or,-0.0009706010182517673
935,or,-0.0009706010182517673
730,-,-0.0009750102986383547
688,-,-0.0009750102986383547
691,-,-0.0009750102986383547
733,-,-0.0009750102986383547
747,-,-0.0009750102986383547
728,-,-0.0009750102986383547
694,-,-0.0009750102986383547
725,-,-0.0009750102986383547
697,-,-0.0009750102986383547
715,-,-0.0009750102986383547
712,-,-0.0009750102986383547
709,-,-0.0009750102986383547
742,-,-0.0009750102986383547
706,-,-0.0009750102986383547
745,-,-0.0009750102986383547
68,-,-0.000981571859208016
298,real,-0.001002451455923237
215,of,-0.0010235491232916823
236,of,-0.0010235491232916823
910,when,-0.0010301080354011252
675,seem,-0.0010404741335118047
497,stadium,-0.0010494881457757145
133,lisa,-0.0010575812956625389
791,3,-0.0010655550129493787
405,chips,-0.0010953755863599129
237,europe,-0.001098509123230818
471,willow,-0.001100677799645954
516,bailey,-0.0011096459539519335
864,charity,-0.0011249996836801008
422,economically,-0.001129093641794621
167,that,-0.0011545563129070082
3,k,-0.0011564913974375503
357,rival,-0.00116059110671661
233,within,-0.0011767569667530055
510,",",-0.0011797103487318215
524,",",-0.0011797103487318215
529,",",-0.0011797103487318215
922,##ing,-0.0011876481663521561
685,grandmother,-0.0011981041234198954
429,heather,-0.0012189826152099947
560,diplomatic,-0.0012218274214979988
388,billion,-0.0012250024462716947
454,dr,-0.0012349078310501405
177,producer,-0.001239208176960091
630,21,-0.0012402226777355162
271,",",-0.0012413981932503898
260,",",-0.0012413981932503898
268,",",-0.0012413981932503898
275,",",-0.0012413981932503898
255,",",-0.0012413981932503898
901,before,-0.0012497057638135496
462,son,-0.0012571288300525973
905,president,-0.0012674055748171146
879,president,-0.0012674055748171146
257,by,-0.0012928972727808778
96,news,-0.0013087776643483785
52,room,-0.0013138300931597204
904,of,-0.0013201714055584342
539,by,-0.0013331938434071832
46,through,-0.0013349157923770042
420,long,-0.0013408190490912335
865,event,-0.0013463768847287434
702,",",-0.0014015660374491045
721,",",-0.0014015660374491045
704,",",-0.0014015660374491045
738,",",-0.0014015660374491045
740,",",-0.0014015660374491045
723,",",-0.0014015660374491045
769,rev,-0.0014060389816326656
294,small,-0.0014565060653719993
23,northern,-0.0014652522095055056
88,of,-0.0014755271935285132
163,grow,-0.0014845718774500805
567,india,-0.0014903810258267585
173,would,-0.0015019433826366064
291,father,-0.001505421827130335
62,district,-0.0015140850682667177
849,to,-0.0015189007695262555
515,ryan,-0.0015256266453794048
648,is,-0.001526825215682211
494,##ed,-0.0015304442048951472
496,memorial,-0.001539561299343694
176,larger,-0.001547122323622336
500,loud,-0.001578811762004758
844,yesterday,-0.001592344334644844
165,as,-0.0016083374058837258
262,jean,-0.0016486734312927576
928,in,-0.0016549216422992495
285,george,-0.0016619401614734054
531,27,-0.0016743232374048954
533,left,-0.001715566466604704
786,audience,-0.001730823918410321
585,sanctions,-0.0017312267864175832
475,island,-0.0017362582093293209
114,",",-0.0017680102991587568
92,",",-0.0017680102991587568
120,",",-0.0017680102991587568
99,will,-0.00178185831052066
350,;,-0.001845376062304396
155,in,-0.001891956798120699
157,montreal,-0.0019137012856160949
63,;,-0.0019146699503830996
293,a,-0.001951257513549949
226,nation,-0.0019971553907536443
638,17,-0.0020096727308437103
178,of,-0.002010420055158295
870,age,-0.0020291763838102364
775,and,-0.0020956800188175057
768,and,-0.0020956800188175057
778,and,-0.0020956800188175057
49,at,-0.002163459147464942
835,india,-0.0022543700702547845
703,ny,-0.002275271176250617
427,into,-0.0022926844516868257
127,lynne,-0.0022952546090136655
919,without,-0.002303173618445609
43,julie,-0.0023095995594831715
283,gen,-0.0023766888663671114
280,kirk,-0.002428977218962156
263,-,-0.0024362288592897404
602,an,-0.0024594757493905588
32,followed,-0.0024847123097540883
302,allowing,-0.002485943307764501
254,film,-0.0025003804269588914
684,loving,-0.002507468892542996
851,kisses,-0.0025581370346858864
739,nj,-0.0025909892152888338
183,new,-0.002622708280056417
442,##nah,-0.002681102034791619
722,israel,-0.002726947019450242
345,barrels,-0.002744871587657451
182,than,-0.002825088745281884
78,deal,-0.0030637161850170977
39,nationally,-0.0030657799268623467
279,and,-0.00310148922012666
716,schwartz,-0.003102061140483229
698,schwartz,-0.003102061140483229
734,schwartz,-0.003102061140483229
148,are,-0.0031565708908779405
276,alain,-0.0032430867797853553
875,reported,-0.0032657111605257404
446,y,-0.003294674996526499
150,you,-0.0033555145672512342
593,",",-0.0034797384233568617
589,",",-0.0034797384233568617
595,",",-0.0034797384233568617
591,",",-0.0034797384233568617
577,before,-0.003514732473648044
37,locally,-0.0035328049104931527
845,for,-0.0035839694000686277
772,cities,-0.0036229666296479497
109,fox,-0.0036629012437433897
115,fox,-0.0036629012437433897
122,fox,-0.0036629012437433897
89,fox,-0.0036629012437433897
795,time,-0.003678702153494083
86,the,-0.0037965407593118536
77,the,-0.0037965407593118536
51,metropolitan,-0.003841768557409849
72,metropolitan,-0.003841768557409849
729,heidi,-0.003867438152671463
312,the,-0.00387989348501405
618,britain,-0.00400574923299952
687,larry,-0.004033288232225332
372,s,-0.004133231796542076
286,s,-0.004267004489498632
371,',-0.004459610146537011
40,ever,-0.00489974080713652
31,have,-0.004939320802853107
805,if,-0.0049886858241495295
746,dale,-0.0051599683542185365
305,get,-0.0054400197555082705
288,patton,-0.005644866971040549
656,many,-0.0057182916311127865
811,##b,-0.005756582222045471
364,',-0.006007085228494744
363,',-0.006007085228494744
129,lori,-0.006192140696288017
119,com,-0.0063590189703869714
113,com,-0.0063590189703869714
124,com,-0.0063590189703869714
423,despite,-0.006792340346579609
810,rr,-0.0068701478896947945
105,well,-0.0072534605495478514
881,',-0.007540361503411248
606,beers,-0.0075802966350428285
106,as,-0.007588998984331356
104,as,-0.007588998984331356
882,s,-0.008148091764376092
149,with,-0.00842892980809471
837,s,-0.008432530763914857
794,first,-0.008576405545929908
600,contribute,-0.008934068798394708
571,',-0.010207328531839283
151,.,-0.010629527410931523
185,.,-0.01139536734401074
683,.,-0.01180565456346984
304,to,-0.011996126272639353
228,s,-0.012130231912117033
317,.,-0.012231589996463016
444,n,-0.012277186484645685
499,s,-0.012593252135008176
607,.,-0.013527410091429907
619,',-0.015926133225241307
620,s,-0.017154236095736172
645,.,-0.018099863906930004
156,the,-0.018547278781947698
657,of,-0.01913110402536641
50,the,-0.020852515300976374
