,words,attribution
776,community,0.0006516608809019147
102,ch,0.0006480654689043876
357,a,0.0006364465365902666
255,he,0.00063240537501904
237,pa,0.0006212704833560871
282,-,0.0006207141058200008
614,their,0.0006192675470995196
620,of,0.0006160349476679076
604,of,0.0006160349476679076
633,of,0.0006160349476679076
644,of,0.0006160349476679076
98,their,0.0006157689085594931
118,their,0.0006157689085594931
371,germany,0.0006107003056611943
146,del,0.0006093486185501087
453,has,0.0006019649043247454
175,to,0.0006016429172164132
608,and,0.0006008856582420043
100,sheila,0.0006003411034445355
129,her,0.0005945072457828887
91,her,0.0005945072457828887
114,her,0.0005945072457828887
106,her,0.0005945072457828887
121,her,0.0005945072457828887
524,this,0.0005889304243355206
602,a,0.000581741155525707
628,a,0.000581741155525707
654,a,0.000581741155525707
568,.,0.000580586154345155
594,.,0.000580586154345155
575,.,0.000580586154345155
469,now,0.0005663340576347168
90,by,0.0005621782829910608
354,after,0.0005502057485608408
680,gas,0.0005434726448331907
683,germany,0.0005405527403420536
487,and,0.0005389157898927169
465,and,0.0005389157898927169
468,and,0.0005389157898927169
103,##rys,0.0005311380981475039
411,nancy,0.0005223187902667332
703,tom,0.0005200090299874702
613,up,0.0005192843932436429
532,the,0.0005133964723199185
454,expanded,0.00050734504413828
49,itself,0.0005013389625058038
152,rob,0.0004999322017346368
718,terri,0.0004983667524126637
618,nearly,0.000495998408098653
115,nephew,0.0004929490288013283
407,designated,0.00048499593185830395
410,but,0.00046454962249367664
413,##los,0.00046300439958730204
231,##ties,0.0004592681536456066
622,state,0.000458980245633045
164,18,0.00045547688401238674
251,scotland,0.0004521639544368772
466,south,0.0004438282565144528
315,##usia,0.00044271696807030166
679,new,0.0004336888711430618
302,produced,0.0004294915353240834
298,for,0.00042394616868181534
772,##a,0.00042316627644871504
777,organizer,0.00041846128799170125
720,##hia,0.00041447424934791245
615,ancestral,0.0004081905254939264
659,germans,0.00040251856201915483
721,##vo,0.0003942399439374289
299,sale,0.0003926937405421292
288,bought,0.00037901213268834856
3,##mer,0.0003764406922703319
190,cleared,0.0003752115316569556
382,city,0.00036122855817432214
71,that,0.00035150983874352235
358,decade,0.00032035766211874304
666,over,0.0003172407619767421
227,manufacturer,0.0003113911472490168
6,former,0.00030747583758544196
262,charles,0.0003022975486153383
191,con,0.00030031825692811463
318,south,0.0002913683998506504
387,##na,0.0002781260803213681
627,for,0.00027754704269473935
629,500,0.00027183388848278113
773,carter,0.000271100603697731
697,before,0.00025988085865205174
579,building,0.0002447485828936899
584,building,0.0002447485828936899
702,",",0.00023747064822607884
722,",",0.00023747064822607884
207,the,0.00022839054773711885
185,the,0.00022839054773711885
242,the,0.00022839054773711885
226,the,0.00022839054773711885
455,to,0.00022793638677993467
369,##en,0.00021896103672285319
345,area,0.00021758205062278463
180,since,0.00021637355146871107
82,and,0.00021097225550294215
187,and,0.00020950114594687087
537,robert,0.00020727518516836202
50,from,0.00020608546323711046
2,##im,0.00020598855704003914
616,claims,0.00020578087920297174
771,major,0.00020261986745180943
766,-,0.00020038838829084272
637,on,0.00019720813263966391
768,preservation,0.0001965351786828027
463,",",0.0001895910048105275
483,",",0.0001895910048105275
460,",",0.0001895910048105275
485,",",0.0001895910048105275
457,",",0.0001895910048105275
94,##n,0.00018549791430427494
154,##ur,0.00017233457512933322
514,rafael,0.00016806737685196938
145,brad,0.00016644556478235878
641,to,0.00016143174877160794
617,to,0.00016143174877160794
611,to,0.00016143174877160794
805,##maker,0.00016068447621796054
714,brought,0.00015598941896715466
580,or,0.00015469159252096224
458,san,0.00015435906283804243
591,areas,0.00015325658667088895
265,airport,0.00015098891249387716
799,curt,0.00014798975828021773
312,from,0.00014557291171019845
319,to,0.00014340564804858575
301,all,0.0001418990684997381
758,winners,0.00013795127324495496
610,willing,0.0001318514899184115
197,two,0.0001299105305620025
592,as,0.000126772986835691
245,martin,0.00012558618130951578
785,##sc,0.00012533558286463158
634,land,0.00012403483305075796
238,.,0.00011202822369773866
229,surgical,0.00011079623201468352
719,sc,0.00010721781304576327
232,corporation,0.00010431542959834096
430,majority,0.00010239086346985131
295,80,9.86595483949117e-05
258,wife,9.857699563277418e-05
573,",",9.814290292456394e-05
566,",",9.814290292456394e-05
564,",",9.814290292456394e-05
569,",",9.814290292456394e-05
562,",",9.814290292456394e-05
560,",",9.814290292456394e-05
553,",",9.814290292456394e-05
321,on,9.795726534365598e-05
451,##cho,8.97608526299625e-05
43,when,8.83496398753127e-05
428,new,8.753755007589548e-05
417,new,8.753755007589548e-05
142,shin,8.73072567122649e-05
5,the,8.025393041496071e-05
27,the,8.025393041496071e-05
0,don,7.954785649905629e-05
307,olive,7.543277207787486e-05
186,food,6.378464971926508e-05
510,nay,6.25023253245953e-05
492,nay,6.25023253245953e-05
500,##kin,6.208093474601761e-05
99,wives,5.446331917040251e-05
412,pe,5.414972821673109e-05
495,a,5.2493978821799615e-05
669,of,5.2335737463646064e-05
511,##lor,5.13998007018862e-05
493,##lor,5.13998007018862e-05
643,one,5.079476793247929e-05
157,phoenix,4.929785545038266e-05
803,master,4.8212934626998955e-05
570,and,4.4013228438088284e-05
554,and,4.4013228438088284e-05
612,give,4.389440376764031e-05
649,largest,4.389104479348049e-05
552,downtown,4.047677333680812e-05
384,england,3.904871904947719e-05
279,that,3.235424736083018e-05
254,that,3.235424736083018e-05
509,john,2.4784742869981023e-05
565,portland,1.5253988020813347e-05
800,##in,5.889824462624282e-06
810,##in,5.889824462624282e-06
93,ally,5.803703830183917e-06
605,$,5.763955960401756e-06
607,billion,-6.145345995185659e-07
705,declared,-1.1589597957641578e-06
525,evening,-1.8794349948249777e-06
798,joseph,-3.185923745153111e-06
394,the,-3.314174081293384e-06
402,the,-3.314174081293384e-06
788,;,-5.9284023302617125e-06
770,;,-5.9284023302617125e-06
778,;,-5.9284023302617125e-06
797,;,-5.9284023302617125e-06
806,;,-5.9284023302617125e-06
815,;,-5.9284023302617125e-06
516,cal,-7.441499459368463e-06
504,cal,-7.441499459368463e-06
313,and,-1.225485967841555e-05
725,el,-2.2879916146462217e-05
266,en,-2.3542868619785358e-05
491,michelle,-2.4630365135108967e-05
178,##can,-3.257497426755638e-05
535,elaine,-3.939004066535328e-05
366,bayer,-3.939570381206437e-05
322,the,-4.249226043788568e-05
317,the,-4.249226043788568e-05
304,the,-4.249226043788568e-05
550,hot,-4.3316498525247806e-05
184,when,-5.685768634190427e-05
619,half,-5.832070758294671e-05
201,su,-5.8476967677896974e-05
108,##s,-6.709270285703046e-05
762,##nger,-6.961800591683208e-05
70,achieved,-7.33633482103825e-05
290,would,-7.477710087824326e-05
138,ben,-7.484092171852612e-05
452,##ose,-7.666945574834254e-05
723,to,-7.831142623424929e-05
715,to,-7.831142623424929e-05
189,administration,-8.106471983160805e-05
390,",",-8.179856029506708e-05
388,",",-8.179856029506708e-05
385,",",-8.179856029506708e-05
377,",",-8.179856029506708e-05
372,",",-8.179856029506708e-05
360,",",-8.179856029506708e-05
147,##son,-8.70621637747232e-05
789,michael,-8.814073696779757e-05
381,manchester,-8.896610730384237e-05
310,regions,-9.078192306371575e-05
393,surveying,-9.112444784452339e-05
490,jessica,-0.00010969496340240978
557,-,-0.00011246538537866603
576,-,-0.00011246538537866603
577,-,-0.00011246538537866603
556,-,-0.00011246538537866603
195,one,-0.00012501478601994342
198,brands,-0.00013121609041024277
677,least,-0.00013129328482572512
429,senate,-0.00013346670552607224
538,min,-0.00013730015407711492
529,min,-0.00013730015407711492
211,1,-0.00014138981012603707
601,colorado,-0.0001504892189098101
461,los,-0.00015184480213261564
600,offering,-0.00015227850672853773
46,britain,-0.00015805141749443733
598,are,-0.00016405982238528526
609,are,-0.00016405982238528526
306,main,-0.00017677931250185895
303,in,-0.00017809743908259754
316,in,-0.00017809743908259754
704,delay,-0.00018198112343073363
759,are,-0.0001829778578007341
217,courses,-0.00018425319084111155
243,courses,-0.00018425319084111155
368,##kus,-0.0001843636642116466
484,louisiana,-0.00018683371660084978
305,10,-0.0001920914730580081
355,more,-0.0001951039255872175
790,cohen,-0.0001957573097833523
110,##y,-0.0001991278321527319
367,lever,-0.00020109578238856156
729,visibility,-0.00020821447121441473
423,and,-0.00020935405268320963
502,berkeley,-0.0002135734258038588
425,reid,-0.0002197534380308479
379,sunderland,-0.00022314040012408478
143,##oda,-0.00022609397272716625
567,ore,-0.00022754992859577266
434,that,-0.00023437637079621744
441,that,-0.00023437637079621744
149,joseph,-0.00023813865826956916
779,lu,-0.0002423596455030482
427,the,-0.0002490615444408635
420,the,-0.0002490615444408635
416,the,-0.0002490615444408635
499,fried,-0.0002545758714081329
691,sea,-0.00025488792507452954
523,married,-0.00025518625673801027
140,",",-0.00025731357981193176
148,",",-0.00025731357981193176
144,",",-0.00025731357981193176
173,",",-0.00025731357981193176
151,",",-0.00025731357981193176
456,chicago,-0.0002573746472304317
156,and,-0.0002651581104258922
361,playing,-0.0002669058675338181
744,york,-0.00026722830869718825
782,a,-0.0002702497451142604
792,a,-0.0002702497451142604
764,a,-0.0002702497451142604
802,a,-0.0002702497451142604
812,a,-0.0002702497451142604
775,a,-0.0002702497451142604
711,that,-0.0002728367927486595
706,that,-0.0002728367927486595
214,doctors,-0.0002765380231209923
45,urged,-0.0002790756851785886
87,##d,-0.0002870061765507741
642,build,-0.00030235647361299256
760,terry,-0.0003123752295143896
363,wolf,-0.000315505484356856
623,",",-0.00032057316598795683
651,",",-0.00032057316598795683
153,bo,-0.00032318399870520426
31,repeated,-0.00032501397120349087
459,francisco,-0.0003342480923000746
159,-,-0.0003380157296893175
135,-,-0.0003380157296893175
136,-,-0.0003380157296893175
158,-,-0.0003380157296893175
73,:,-0.0003469083653901101
396,at,-0.00035024009520042326
378,and,-0.0003543422256820826
365,and,-0.0003543422256820826
380,and,-0.0003543422256820826
356,than,-0.0003666847671045556
96,christopher,-0.0003672382568923675
116,christopher,-0.0003672382568923675
486,mississippi,-0.0003694432144924294
462,angeles,-0.0003695062735752167
17,",",-0.0003712487095751932
4,",",-0.0003712487095751932
450,donors,-0.0003750285551394871
141,mike,-0.0003787289854365024
376,scotland,-0.00038093830476974356
359,overseas,-0.0003825924525498183
572,christi,-0.0003888375405627323
767,books,-0.0003910193101611932
296,brands,-0.00040262554140451707
127,",",-0.00040343876753456856
113,",",-0.00040343876753456856
105,",",-0.00040343876753456856
120,",",-0.00040343876753456856
362,for,-0.0004229434106855593
656,-,-0.0004336656376386523
630,-,-0.0004336656376386523
603,gift,-0.0004379807600601341
268,##te,-0.00044201764674606654
539,##koff,-0.00044330678662067265
530,##koff,-0.00044330678662067265
587,stretch,-0.00044434314746036156
681,pipeline,-0.00046132023566064137
132,link,-0.00046144736332770844
414,##i,-0.00046198503961973175
314,##al,-0.00047046174066976953
212,",",-0.00047081453060120735
203,",",-0.00047081453060120735
239,",",-0.00047081453060120735
183,",",-0.00047081453060120735
223,",",-0.00047081453060120735
228,",",-0.00047081453060120735
236,",",-0.00047081453060120735
194,",",-0.00047081453060120735
210,",",-0.00047081453060120735
233,",",-0.00047081453060120735
558,including,-0.0004794040557844572
626,exchange,-0.00048252993826464966
375,in,-0.00048380610519986264
370,in,-0.00048380610519986264
383,in,-0.00048380610519986264
496,daughter,-0.00048542343586916017
606,1,-0.0004894913443458025
415,",",-0.0004993940464424526
422,",",-0.0004993940464424526
426,",",-0.0004993940464424526
432,",",-0.0004993940464424526
309,growing,-0.0005087512466550903
583,to,-0.0005173868633932322
589,to,-0.0005173868633932322
150,hahn,-0.000521017063160128
294,some,-0.0005241715022059531
431,leader,-0.0005356262103669003
193,threads,-0.0005371387219642043
7,bench,-0.0005421275247072385
74,sweden,-0.0005426965784212541
763,",",-0.000542834839427789
811,",",-0.000542834839427789
781,",",-0.000542834839427789
774,",",-0.000542834839427789
801,",",-0.000542834839427789
791,",",-0.000542834839427789
761,bela,-0.0005542505633613166
181,september,-0.0005628167702652982
536,and,-0.0005634119587641771
508,and,-0.0005634119587641771
464,north,-0.0005681195709759827
219,how,-0.0005849136630160431
636,denver,-0.0005942506320074512
419,of,-0.0005984756958476669
10,one,-0.0006072100197478105
230,special,-0.0006140940714437016
22,##bre,-0.000623942749280182
68,countries,-0.0006247282757833747
126,##ton,-0.0006317292435428829
338,in,-0.0006406570351966286
137,chester,-0.0006412546676894059
374,rangers,-0.0006421774900834579
515,",",-0.0006601042186197347
503,",",-0.0006601042186197347
542,",",-0.0006601042186197347
531,",",-0.0006601042186197347
519,",",-0.0006601042186197347
507,",",-0.0006601042186197347
494,",",-0.0006601042186197347
386,rey,-0.0006633175165338039
757,other,-0.0006694949803186846
578,are,-0.0006719933962695662
581,are,-0.0006719933962695662
548,have,-0.0006850914090820006
122,partner,-0.0006995786035853143
435,approach,-0.000725061199738319
77,",",-0.0007330268874820386
79,",",-0.0007330268874820386
75,",",-0.0007330268874820386
341,los,-0.000733335230666547
351,los,-0.000733335230666547
571,corpus,-0.0007357700009573554
638,which,-0.0007358575525190817
765,rare,-0.000741539170980374
476,texas,-0.0007421670620634512
549,wireless,-0.0007427054968339736
692,",",-0.000747067717586563
675,",",-0.000747067717586563
817,##es,-0.0007478476371116001
76,norway,-0.0007592896628375527
513,san,-0.0007615600358923775
246,milne,-0.0007657549467252886
241,conducts,-0.0007802618492033751
9,and,-0.0007807003716524995
671,in,-0.0007911936647214959
528,marc,-0.0007947167590987086
533,son,-0.0008003133152031361
646,world,-0.0008066125406250759
373,glasgow,-0.0008135161435306096
436,as,-0.0008198784794661491
188,drug,-0.0008207398040150931
155,##don,-0.0008374758493681416
109,marc,-0.0008394143077261092
498,terry,-0.000840615650135118
639,they,-0.0008460609435102232
517,##if,-0.0008485108427542784
505,##if,-0.0008485108427542784
540,of,-0.0008492694385562127
534,of,-0.0008492694385562127
512,of,-0.0008492694385562127
501,of,-0.0008492694385562127
497,of,-0.0008492694385562127
506,.,-0.0008556690817490343
518,.,-0.0008556690817490343
545,.,-0.0008556690817490343
544,.,-0.0008556690817490343
521,to,-0.0008556756870526232
526,to,-0.0008556756870526232
780,chen,-0.0008593988699360556
240,which,-0.0008651081955331059
8,coach,-0.000881523949139103
807,aaron,-0.0008883487884025446
470,the,-0.000902703923954023
661,poles,-0.0009088476197728147
471,gulf,-0.0009102815066498011
297,are,-0.0009230377451205158
72,goal,-0.0009231126422844225
546,many,-0.0009588468204161267
107,niece,-0.0009680018093902634
635,near,-0.0009702614773912328
712,god,-0.000986418520956865
408,players,-0.0009936816687063582
582,close,-0.0009951978906093352
541,potomac,-0.0009960621819038848
726,##eva,-0.0009968653167728525
467,carolina,-0.0010178350772745912
640,hope,-0.0010224646357425262
125,lips,-0.001055057184141664
349,to,-0.0010555407223773073
19,##ed,-0.0010649813846982806
631,acre,-0.0010812234950516079
202,##tures,-0.0010844987087771363
709,one,-0.0010921398634359597
708,',-0.0011280789837924126
739,',-0.0011280789837924126
738,',-0.0011280789837924126
707,',-0.0011280789837924126
748,##n,-0.0011339498096512915
199,of,-0.0011357391047311818
196,of,-0.0011357391047311818
401,of,-0.0011564853482219821
224,according,-0.001223648788349115
308,-,-0.0012485470841200588
391,will,-0.0012528424071035658
344,the,-0.001260862611996794
342,angeles,-0.0012731553784507176
352,angeles,-0.0012731553784507176
133,##in,-0.0013580491352457797
754,director,-0.0013693167583247292
204,for,-0.001373838217703523
741,by,-0.0013774049037740496
215,have,-0.0013967233879699976
439,',-0.0014124934225155416
446,',-0.0014124934225155416
440,',-0.0014124934225155416
447,',-0.0014124934225155416
449,',-0.0014124934225155416
448,',-0.0014124934225155416
749,ma,-0.001428581221606579
271,",",-0.0014646497444225969
250,",",-0.0014646497444225969
247,",",-0.0014646497444225969
252,",",-0.0014646497444225969
259,",",-0.0014646497444225969
209,states,-0.0014722099562086473
260,connecting,-0.0014840676821262565
123,lee,-0.0015115464119588348
522,be,-0.0015278721447482032
480,serve,-0.0015493378953595842
1,z,-0.0015592345323233814
112,laurie,-0.0015648873409384787
599,now,-0.0015655815983273461
750,##az,-0.0015710170997821156
167,for,-0.0015789538170461878
527,daniel,-0.001593059412998216
161,sold,-0.0016044138307284444
443,already,-0.001664968349912298
437,a,-0.0016758317240819479
662,have,-0.001756900189668369
398,stadium,-0.001767680977701466
253,writes,-0.001771155826952897
574,tex,-0.0018049078413006
170,america,-0.0018173890542542558
690,baltic,-0.0018208605459028627
664,##ua,-0.0018398725848260441
89,missed,-0.0018497408399143066
235,reading,-0.0018619895996623064
586,that,-0.001889346232786319
724,help,-0.0019690026433933795
804,violin,-0.001993033558684629
674,year,-0.0020004360365280085
585,systems,-0.002015969131144844
165,million,-0.0020418206685330065
682,that,-0.0020444401810959223
658,hotel,-0.0020490243077148865
124,##anne,-0.002057754413061102
588,out,-0.0020655462992361508
593,well,-0.0020778700109920184
119,families,-0.0020949844838735084
752,",",-0.0020968766406285816
746,",",-0.0020968766406285816
732,is,-0.0021225142174023793
717,is,-0.0021225142174023793
421,house,-0.0021458086226827117
11,of,-0.002145863553400422
473,through,-0.0022790377835418614
747,lori,-0.0023583027557284105
256,and,-0.002402266623243743
244,and,-0.002402266623243743
130,many,-0.0024614552127823677
816,ter,-0.002468020139699114
442,has,-0.0024920013993215287
128,and,-0.0025455202328086525
97,and,-0.0025455202328086525
101,and,-0.0025455202328086525
111,and,-0.0025455202328086525
95,and,-0.0025455202328086525
88,and,-0.0025455202328086525
117,and,-0.0025455202328086525
26,leaving,-0.0025520221683619144
323,french,-0.002572200623117093
41,11,-0.0025816455898187646
406,two,-0.002705362466985917
274,by,-0.0027276434512829113
653,with,-0.002739955015307001
475,new,-0.002786259054180397
399,as,-0.0027934768520567303
62,bush,-0.0028062300582322335
166,albums,-0.002817353390101995
270,dubai,-0.002897888619382609
340,",",-0.002905745786601801
15,closest,-0.0029569852893632565
350,south,-0.0030635156599109832
597,tribes,-0.0030844357710335833
403,club,-0.0031115299720430602
78,denmark,-0.0031800927411388407
25,before,-0.003237331677096432
348,name,-0.0032543915952528125
474,a,-0.0033275209478045107
740,presented,-0.0033528555007735932
16,friends,-0.0033688566740869967
284,bottles,-0.0034343284206911208
21,stein,-0.0034558190801829048
756,the,-0.0034913699771837964
745,philharmonic,-0.0035084540965723996
177,sounds,-0.0035723059484958387
168,warner,-0.003582814387837604
174,according,-0.003616790367818252
543,md,-0.0036175482382583128
392,be,-0.00372491771843501
710,thing,-0.0038061831324491713
83,luxembourg,-0.003828227176459856
673,past,-0.0038575792157209137
645,the,-0.0038630674446939474
621,the,-0.0038630674446939474
596,the,-0.0038630674446939474
327,',-0.004063010445569397
326,',-0.004063010445569397
400,one,-0.004251819131352694
695,poland,-0.004488392708326659
652,complete,-0.004510132847605999
479,will,-0.005371555001403663
162,more,-0.00551851302694135
218,in,-0.006021558635019742
234,in,-0.006021558635019742
206,in,-0.006021558635019742
160,have,-0.006412368261829844
20,with,-0.006837726182763202
285,they,-0.006950062956631892
657,star,-0.007006868953210942
404,',-0.00769686640817422
286,',-0.007721587123557664
287,d,-0.007727664808746603
647,',-0.007909202564357768
755,.,-0.008251975156477282
179,.,-0.008618835389677264
293,.,-0.008957005953467295
81,netherlands,-0.008983316799969705
753,music,-0.009413040070876033
672,the,-0.009530422660147714
689,the,-0.009530422660147714
61,the,-0.009655715062093367
208,united,-0.00973656399371921
69,have,-0.010074797823390729
648,s,-0.010268175524438622
743,new,-0.010888433456704734
405,s,-0.011072628002106554
131,friends,-0.01118017412116873
353,.,-0.011215566927917572
818,##ita,-0.011470518266405204
84,.,-0.0127316020781203
409,.,-0.012821712091196593
481,that,-0.013382766430605776
478,that,-0.013382766430605776
29,.,-0.0134922872354286
337,.,-0.014060803503706676
489,.,-0.01473670267622611
696,.,-0.015470715487672955
347,s,-0.015586178754605277
346,',-0.01648139832063849
13,',-0.017763367614644036
163,than,-0.018256115244044913
14,s,-0.025023816113384414
275,a,-0.031092128917701824
80,the,-0.0343761957056528
331,gerald,-0.03835564786863217
742,the,-0.03978471439632136
330,of,-0.18681789053710013
333,of,-0.18681789053710013
