,words,attribution
357,in,0.000647878271083705
345,in,0.000647878271083705
774,',0.0006380718045219914
773,',0.0006380718045219914
780,',0.0006380718045219914
781,',0.0006380718045219914
125,traditionally,0.0006367501812429342
228,food,0.0006328998435178269
796,.,0.0006320568573520857
764,.,0.0006320568573520857
785,.,0.0006320568573520857
36,chicago,0.0006281760798454303
62,hu,0.0006273275311737648
522,cake,0.0006266398044768707
312,factory,0.0006238246816989803
636,2003,0.0006193834312460906
617,children,0.000607158871370954
15,pursue,0.0005940910822513783
641,said,0.0005928902068958534
213,connection,0.0005913908178203421
418,and,0.0005879070181824769
397,and,0.0005879070181824769
415,and,0.0005879070181824769
274,is,0.0005777724610531111
760,new,0.0005775113187947264
264,",",0.0005698650718238206
241,",",0.0005698650718238206
292,",",0.0005698650718238206
21,names,0.0005650148154703545
22,with,0.0005516409789185683
282,in,0.0005480563834863466
288,in,0.0005480563834863466
465,sc,0.0005459414977246062
863,united,0.0005450034271733143
707,green,0.0005439930230220737
448,tom,0.0005439598151781778
554,hugh,0.0005424916565821667
244,dick,0.0005372170122831362
232,hussein,0.000531347518504615
8,##jad,0.0005270095774656051
146,officials,0.0005246457454353908
806,americans,0.0005230387334467328
28,##back,0.000522925006327875
405,stand,0.0005217664249034376
420,japan,0.0005162832784187792
6,ahmad,0.0005160397728626736
322,exports,0.0005154474943753756
102,aviv,0.0005129153183303105
672,to,0.0005091449694275599
580,scandal,0.0005070252222259496
460,pope,0.0005021928306030338
666,hike,0.0004996961846483455
569,like,0.0004969659628053763
279,out,0.0004969602469107109
37,businessman,0.000496473387352665
63,##ck,0.0004946396248494768
119,tottenham,0.0004886640551813924
38,former,0.0004873553983826573
51,former,0.0004873553983826573
58,former,0.0004873553983826573
110,transfer,0.0004862013247224126
371,parkway,0.00048521605284307113
82,-,0.0004851532048027945
243,president,0.0004799257716192747
590,##ifies,0.00047906344307162307
588,##em,0.00047798038208751785
30,kansas,0.0004770730922565722
639,clients,0.00047690080322598723
95,obtained,0.0004711153680324123
151,to,0.00046912763783962276
180,to,0.00046912763783962276
145,state,0.0004594335756237788
776,for,0.0004545247256653701
500,weaver,0.00045370457648208167
504,i,0.00045202978263460817
175,meet,0.00045116264521391183
600,has,0.00044576391975061574
832,with,0.00044331543878320525
400,face,0.00043822633108753467
799,rr,0.0004358687160753408
812,casualties,0.000433490037718119
398,many,0.00042664235289186723
571,reed,0.00042596483511445033
566,religious,0.00042500829544462254
142,possible,0.0004234265137413055
396,year,0.00042226338786723706
856,companies,0.0004195456095556547
521,snow,0.00041837558232971626
136,and,0.0004128199857868063
44,virginia,0.0003969999897449136
133,rr,0.00039678057430973557
428,kim,0.0003957485559780463
254,russia,0.0003925269867834393
149,senate,0.00038901961830343406
338,new,0.00038627147648966667
257,increased,0.000383108599355995
179,deadline,0.00038162277614098734
406,before,0.00038015893652419057
247,other,0.0003788530917644144
529,past,0.0003766672964497395
248,american,0.00036582037106294257
161,##to,0.00036166799001570844
65,##e,0.00035229680688152903
423,national,0.00034713378353875787
692,bare,0.0003429387421883531
610,more,0.0003343201188059769
728,##b,0.00033258503186972153
173,could,0.00033169282594106003
842,out,0.00032657560293110674
565,the,0.0003256865073600069
382,in,0.0003252310697785612
393,in,0.0003252310697785612
829,-,0.00032119986933162837
830,-,0.00032119986933162837
867,-,0.00032119986933162837
850,-,0.00032119986933162837
849,-,0.00032119986933162837
31,john,0.00032061316350573665
229,program,0.00031727548129252965
134,##b,0.0003110387474842365
490,states,0.00030739001226198423
27,brown,0.00030348144333283667
857,to,0.00030341048120151293
865,to,0.00030341048120151293
631,10,0.00030171685583426684
159,michael,0.0002989912251426538
225,-,0.0002984616115435525
227,-,0.0002984616115435525
101,tel,0.0002981774339726623
898,new,0.0002954965382131661
714,bears,0.0002915953211874798
560,and,0.00028374757842967654
572,and,0.00028374757842967654
611,than,0.0002807377051827898
153,the,0.00028055210447819014
164,the,0.00028055210447819014
657,##bia,0.0002781932101641855
185,and,0.0002754210423920761
147,and,0.0002754210423920761
163,said,0.0002575969418096381
226,for,0.00025397243551120115
366,across,0.0002458680239813694
523,",",0.00024563660761258034
550,",",0.00024563660761258034
635,since,0.00024138990780049502
240,recently,0.00023920133926204402
514,rick,0.00023387094821807059
790,l,0.00023343649456223468
885,more,0.0002318269983736357
196,american,0.00023181194207308166
826,corporate,0.00022960295690986463
772,re,0.0002285586860467364
803,the,0.00022019728134167854
777,the,0.00022019728134167854
817,the,0.00022019728134167854
769,the,0.00022019728134167854
204,with,0.00021960946733621295
214,with,0.00021960946733621295
632,times,0.00021630775372777662
767,2006,0.00020916028049987125
300,to,0.00020915143198110074
277,to,0.00020915143198110074
48,hunter,0.00020574436574978723
454,##t,0.0002033238644530901
782,by,0.00020227960858601796
788,##f,0.00019653814467054736
574,haggard,0.00019537822465504897
562,other,0.00018794234929871584
193,licenses,0.00018476927809559497
131,base,0.0001777855620792454
870,##s,0.0001721716732822349
258,state,0.0001716121176101755
634,guantanamo,0.00016989189648932733
656,ra,0.0001658390682003437
846,internal,0.0001613551826547749
761,york,0.00015957159162180732
434,or,0.00015558813341908374
784,d,0.00014520925259958685
467,##tz,0.0001406029275470106
577,been,0.00013914196231364288
383,tokyo,0.00013910242937138247
548,the,0.00013703812980203582
528,the,0.00013703812980203582
517,the,0.00013703812980203582
506,m,0.0001305323168610275
416,graduation,0.00012099824551142557
26,sam,0.0001164674488142987
386,teachers,0.00011538857529841272
819,are,0.00011415262269564093
807,are,0.00011415262269564093
629,has,0.0001087908131971989
915,of,0.00010845969559289235
534,and,9.732178335560441e-05
547,and,9.732178335560441e-05
553,and,9.732178335560441e-05
892,acquiring,9.597655223229858e-05
99,from,9.345966399513538e-05
369,##lane,9.287120185911586e-05
23,faces,8.89177890366326e-05
855,american,8.771641721152805e-05
107,##5,8.756066053285441e-05
260,of,8.200485709313198e-05
7,##ine,7.435138124628523e-05
791,##rb,7.320348579376249e-05
356,pack,6.801554517787731e-05
358,the,4.73707955308193e-05
354,the,4.73707955308193e-05
342,the,4.73707955308193e-05
378,the,4.73707955308193e-05
367,the,4.73707955308193e-05
144,by,4.5670231917041555e-05
402,for,4.4790138247202216e-05
868,tax,4.39067466769265e-05
827,tax,4.39067466769265e-05
800,##b,3.8924030510879625e-05
426,',3.0758669032671304e-05
421,',3.0758669032671304e-05
433,',3.0758669032671304e-05
432,',3.0758669032671304e-05
443,',3.0758669032671304e-05
427,',3.0758669032671304e-05
439,',3.0758669032671304e-05
436,',3.0758669032671304e-05
435,',3.0758669032671304e-05
444,',3.0758669032671304e-05
306,honda,2.9107096138970392e-05
633,to,2.0167686686609012e-05
637,to,2.0167686686609012e-05
499,##y,2.346522484803709e-06
94,was,-9.622634962102381e-06
643,before,-1.711843005871248e-05
687,##n,-1.9120870429293075e-05
775,shrugs,-2.3828347129469977e-05
286,pipeline,-2.615164392107505e-05
678,terminus,-3.154296545326867e-05
530,year,-3.806775803678127e-05
365,##o,-4.116602127580107e-05
404,to,-4.2354329598792305e-05
32,h,-4.888799539693654e-05
917,",",-6.173555513736188e-05
919,",",-6.173555513736188e-05
924,",",-6.173555513736188e-05
921,",",-6.173555513736188e-05
325,starting,-6.22037253481507e-05
261,the,-6.379106421190294e-05
289,the,-6.379106421190294e-05
294,the,-6.379106421190294e-05
793,column,-6.621451400294746e-05
281,investments,-6.8295054399681e-05
689,whose,-7.173624345559712e-05
106,63,-7.367225725827879e-05
561,while,-7.417217106490036e-05
659,",",-7.66866502255115e-05
640,",",-7.66866502255115e-05
655,",",-7.66866502255115e-05
627,",",-7.66866502255115e-05
424,anthem,-7.72656322267229e-05
72,of,-7.84307917483157e-05
80,of,-7.84307917483157e-05
66,of,-7.84307917483157e-05
29,of,-7.84307917483157e-05
49,of,-7.84307917483157e-05
56,of,-7.84307917483157e-05
43,of,-7.84307917483157e-05
872,such,-8.091456074484347e-05
886,than,-8.859029707760155e-05
41,jim,-9.239700574075884e-05
498,##urne,-9.291615365959995e-05
644,filing,-9.602190093491744e-05
828,rules,-0.00010397954714262122
864,states,-0.00010589298144293889
621,",",-0.00010850075176679563
623,",",-0.00010850075176679563
596,",",-0.00010850075176679563
599,",",-0.00010850075176679563
568,",",-0.00010850075176679563
581,",",-0.00010850075176679563
575,",",-0.00010850075176679563
608,",",-0.00010850075176679563
910,he,-0.00011578386244883448
96,one,-0.00012227122019055773
441,reign,-0.00012665769301946055
453,##sper,-0.00012754069528786462
79,##do,-0.00012861397709698993
195,an,-0.00012927231298191466
64,##abe,-0.00013565039050692746
638,visit,-0.0001380081990892844
97,year,-0.0001396279927558018
570,ralph,-0.00014013549518500286
802,:,-0.00014909282212845248
771,:,-0.00014909282212845248
594,his,-0.00015144265840168309
591,his,-0.00015144265840168309
619,his,-0.00015144265840168309
563,leaders,-0.00015238202184833765
762,",",-0.00015551704072087156
779,",",-0.00015551704072087156
794,",",-0.00015551704072087156
766,",",-0.00015551704072087156
353,leads,-0.00015641751514454999
573,ted,-0.00015973965422324624
122,##rb,-0.0001663448798449468
419,sing,-0.0001700690296509718
884,for,-0.000171063365811705
887,a,-0.00017475028376164284
271,what,-0.00018058724610546276
320,",",-0.0001816059965550609
305,",",-0.0001816059965550609
315,",",-0.0001816059965550609
285,gas,-0.0001872284763809612
486,union,-0.00019522383164526956
469,michael,-0.000198306752014064
154,law,-0.00020469617443117776
626,gutierrez,-0.00020625479678912376
20,match,-0.00020770753372648037
263,sector,-0.00021012300082552958
690,long,-0.0002106005149098302
831,combined,-0.0002165798406654268
916,robert,-0.00022522072428160273
759,cohen,-0.00022605534626181752
852,strong,-0.00022986613652947296
4,",",-0.00023050556815070602
9,",",-0.00023050556815070602
808,more,-0.00023251571874198577
394,the,-0.0002351790162560729
407,the,-0.0002351790162560729
595,daughter,-0.00024556580592706586
593,:,-0.0002467268627968381
114,competition,-0.0002483272465097318
721,l,-0.00025318852177810125
121,l,-0.0002603176918872355
370,eastern,-0.000263279759981581
57,wisconsin,-0.00026356184934327295
54,tommy,-0.00026944274353212443
255,for,-0.0002709789559089446
576,have,-0.00027662944017502357
810,to,-0.0002798944977907841
768,to,-0.0002798944977907841
620,son,-0.00028021844985362055
287,##s,-0.00028526933525790027
140,facing,-0.0002873964978907109
923,##ette,-0.0002883008856601268
290,caspian,-0.00029484020781758594
116,included,-0.000297632293756077
335,black,-0.0003013609210837419
343,parade,-0.00030241799560065577
71,paul,-0.00030659832481669697
25,senator,-0.00031249580027949153
283,oil,-0.00031321142103515865
787,##to,-0.00031807847311243867
630,traveled,-0.0003225331252165005
763,aug,-0.00032285359231026817
795,aug,-0.00032285359231026817
67,arkansas,-0.00032721099563381805
267,##down,-0.0003292641369821845
598,##e,-0.00032941897894392565
84,sa,-0.0003314815711233088
622,ryan,-0.0003325944594324563
464,dana,-0.000338495578725777
836,by,-0.0003388183764549762
840,##nded,-0.00033908215278475494
362,to,-0.00034850920776357717
372,to,-0.00034850920776357717
719,william,-0.00035748634276398897
242,vice,-0.00036084058713776703
323,to,-0.00036709735023405013
813,than,-0.00037830237398630044
100,hapoel,-0.000380289658737799
786,kris,-0.0003877878130934763
642,that,-0.0003883815194836369
239,more,-0.000413806356656108
801,-,-0.0004177556315328419
789,-,-0.0004177556315328419
792,-,-0.0004177556315328419
798,-,-0.0004177556315328419
103,for,-0.00042074942666141707
730,perry,-0.0004275555932935316
564,of,-0.0004456018223513223
662,in,-0.00045327439733099166
324,europe,-0.0004545126674526248
34,cox,-0.0004546151324138483
92,player,-0.0004571025421497059
85,##har,-0.00046477201892680746
262,energy,-0.00046744524442571354
302,energy,-0.00046744524442571354
783,nicholas,-0.0004688941034170815
797,8,-0.00047018338099173853
765,8,-0.00047018338099173853
861,from,-0.00047606412108391427
873,as,-0.0004786733778130744
188,-,-0.000480275843330326
104,a,-0.0004840605328622021
127,a,-0.0004840605328622021
113,a,-0.0004840605328622021
922,jean,-0.0004859444801334772
727,rr,-0.0004873463970392124
105,$,-0.0004895511203357165
111,fee,-0.0004951458486305205
531,josh,-0.0005011616931505709
368,multi,-0.0005210664175819006
881,had,-0.0005244247854339363
496,si,-0.0005244788957567964
91,israeli,-0.0005319538888140824
920,raymond,-0.0005359479271715933
485,soviet,-0.0005421550241599343
172,that,-0.0005461391998013535
716,jim,-0.0005598269343093569
251,re,-0.0005599086061018028
310,building,-0.0005641837712423852
250,have,-0.0005730096652239588
758,mark,-0.0005770261827364199
14,will,-0.0005807682518412882
24,:,-0.0005855586724256661
748,five,-0.0005962358895450373
691,",",-0.0006088744235830305
688,",",-0.0006088744235830305
466,##hu,-0.0006164353220815963
894,art,-0.0006228392297980021
352,who,-0.0006246422963009366
650,##id,-0.0006280031710820332
276,effort,-0.0006283392025862792
513,alan,-0.0006326479215288285
487,absorbed,-0.0006439915752136654
280,western,-0.0006469096837176799
893,african,-0.0006476604157674547
216,gains,-0.0006572605882756234
835,enforcement,-0.0006636600738224534
311,a,-0.000667034503835175
18,program,-0.0006777052580549572
579,by,-0.0006805074863906548
337,hispanic,-0.0006826710137053163
693,ridge,-0.0006887824956923085
109,000,-0.000698690983255397
430,##yo,-0.0007059117299578304
589,##pl,-0.0007105745466249484
681,nearby,-0.0007112051253533983
336,and,-0.0007112990128002555
363,and,-0.0007112990128002555
897,and,-0.0007168765829533173
900,and,-0.0007168765829533173
905,and,-0.0007168765829533173
818,israelis,-0.0007179512406226494
5,mahmoud,-0.0007186384572475912
712,the,-0.0007237623533555845
745,the,-0.0007237623533555845
724,the,-0.0007237623533555845
751,the,-0.0007237623533555845
679,:,-0.0007265916202278709
697,the,-0.0007302687754047604
680,the,-0.0007302687754047604
665,the,-0.0007302687754047604
673,the,-0.0007302687754047604
706,the,-0.0007302687754047604
512,at,-0.0007405261221296436
750,in,-0.0007418464596415737
847,revenue,-0.0007455879536613358
597,dana,-0.0007494362098569202
648,consulted,-0.0007554587752576428
902,it,-0.0007626266363392012
526,while,-0.0007626939144061866
417,ceremonies,-0.0007633791268977122
268,on,-0.000766763723553038
55,thompson,-0.0007676058265069396
682,summit,-0.0007712515616574595
516,in,-0.0007713817785055359
543,in,-0.0007713817785055359
527,in,-0.0007713817785055359
482,drawn,-0.0007730158722658607
628,who,-0.0007740203670842777
660,who,-0.0007740203670842777
837,an,-0.000774995202149228
414,enrollment,-0.0007813215775846675
308,just,-0.0007895768050829715
874,ireland,-0.0007937925549403206
882,been,-0.000796206058931358
42,gilmore,-0.0007993607881964627
647,she,-0.0008028319830391298
156,homeland,-0.0008119065739446022
355,democratic,-0.0008177068298566563
399,may,-0.0008194419172901159
160,cher,-0.0008367022295013286
447,include,-0.0008442353062882232
98,ago,-0.0008603933379550965
259,control,-0.0008669161768994339
10,has,-0.0008784835034702079
860,profits,-0.0008788327125286822
429,##iga,-0.000929060094737958
888,century,-0.0009340839050187185
804,reason,-0.0009543948543074736
155,",",-0.0009677963225298052
303,in,-0.0009766796660622492
326,in,-0.0009766796660622492
313,in,-0.0009766796660622492
459,william,-0.0009779487859566918
387,have,-0.0009935962658573173
686,##hdi,-0.0010048801069343681
866,low,-0.0010186531025420033
162,##ff,-0.001020044461761834
532,hart,-0.0010328906827741097
612,20,-0.0010418492742557243
132,-,-0.0010444958044929652
120,-,-0.0010444958044929652
123,-,-0.0010444958044929652
135,-,-0.0010444958044929652
321,for,-0.0010573747367902322
582,dobson,-0.0010702392620699954
476,and,-0.0010717181161608385
609,producing,-0.0010757506721145148
471,and,-0.001093134097708831
220,involving,-0.0011031351088197578
330,early,-0.0011078909897382005
470,smith,-0.0011132780947141652
722,##rb,-0.001113644878956852
925,and,-0.001122447183881316
334,of,-0.0011283891200514573
497,##go,-0.0011300761844196933
112,in,-0.0011391485521638264
446,participants,-0.0011451736393232681
549,whale,-0.0011685511766178374
883,true,-0.0011878532418076707
304,china,-0.0011911109078181702
167,would,-0.0011923362142002303
35,",",-0.001203833722053778
624,ms,-0.0012111636111734995
871,",",-0.0012280293083493515
515,##man,-0.001247062996080098
341,crowded,-0.0012572890201018325
350,ferrer,-0.0012692035341123596
684,mount,-0.001278671713295982
851,provide,-0.0012932796737925177
677,northern,-0.0013265671947613722
533,##nett,-0.0013389021023071555
456,rodney,-0.0013539258533127661
586,family,-0.0013617312645823436
377,name,-0.001376309920963061
457,graham,-0.0013789859995645107
896,old,-0.0014018182777655488
61,mike,-0.0014099519165544198
685,kata,-0.0014160879974392919
45,rep,-0.001433647768816656
74,rep,-0.001433647768816656
68,rep,-0.001433647768816656
646,petition,-0.0014358572308632448
128,large,-0.0014616758596386519
47,duncan,-0.001471132570934407
483,after,-0.0015068758084740232
491,after,-0.0015068758084740232
445,considered,-0.0015381829858483148
230,during,-0.0015911053579443456
52,gov,-0.001602226214487292
59,gov,-0.001602226214487292
39,gov,-0.001602226214487292
221,the,-0.0016437476886853038
879,",",-0.0016858370509417568
895,",",-0.0016858370509417568
899,",",-0.0016858370509417568
889,",",-0.0016858370509417568
327,late,-0.001687627284333961
668,are,-0.001691469090326715
501,snaps,-0.0017287641438736494
374,whoever,-0.0017562723005386032
16,its,-0.001770811805397341
918,kathleen,-0.0018419313090460908
708,plains,-0.0018592168565581195
654,wife,-0.0018596789298318457
124,which,-0.0018866294498313973
187,##per,-0.0019018618910665607
3,president,-0.0019381670840223257
904,europe,-0.001940070954564775
319,coast,-0.002021093617091705
908,states,-0.002025539575619854
903,to,-0.002045298146457231
11,insisted,-0.0020620784628787633
862,the,-0.0020663783342169274
822,the,-0.0020663783342169274
314,guangzhou,-0.002092128281824711
76,tom,-0.0021221831917140957
880,as,-0.0021503577733773516
494,ii,-0.0021866812525023283
914,brother,-0.0022501707051937538
537,played,-0.0022801582858507246
171,states,-0.002292797901413035
376,his,-0.0022972425248524494
749,touchdowns,-0.002301151832982929
12,that,-0.0024216594708296986
878,meanwhile,-0.0024683186885336343
733,football,-0.0024988569749418744
307,has,-0.0025366452536574784
168,not,-0.002598152032255848
174,not,-0.002598152032255848
115,that,-0.0026182934397851656
489,baltic,-0.002623838062704488
820,direct,-0.00263383866086137
710,maine,-0.0026524988659702036
618,;,-0.002661912435062486
695,gives,-0.0026914086109306773
331,june,-0.002695057502793898
301,secure,-0.0026971562758546157
891,were,-0.002720056436717758
458,",",-0.0027243882225172675
455,",",-0.0027243882225172675
450,",",-0.0027243882225172675
463,",",-0.0027243882225172675
468,",",-0.0027243882225172675
585,own,-0.002730537038094904
475,estonia,-0.0027529940709075016
87,chelsea,-0.002863832038178011
602,remarkable,-0.0029067054940771393
50,california,-0.002968604597143982
77,tan,-0.0029758420921497503
90,first,-0.0030395485314942973
438,majesty,-0.003105273998871357
658,khan,-0.00315318046805226
651,khan,-0.00315318046805226
70,ron,-0.0032280099327700244
509,##ic,-0.0032411100259809303
541,##ic,-0.0032411100259809303
546,mozart,-0.003296922251113746
373,greet,-0.0033043154832063056
754,bowl,-0.0033486971279355847
210,charged,-0.003544373408324276
928,dorothy,-0.0036200217218908884
318,southeast,-0.003625381153104382
346,brooklyn,-0.003680687464563522
536,mitchell,-0.00369868861445697
913,beloved,-0.003809387336635874
329,or,-0.003830262816775205
461,l,-0.003953927676586734
875,and,-0.004035058202362463
841,and,-0.004035058202362463
674,trail,-0.004221356449135298
478,agreed,-0.00423136251153926
209,were,-0.004274812315803405
538,an,-0.0044696164207880034
137,aston,-0.0046256979142664575
316,near,-0.004702288788806533
392,##ed,-0.004933473905789297
189,proof,-0.004988375097028372
823,nation,-0.005449128509449561
736,most,-0.00547306012313196
293,where,-0.005665624325740087
0,iran,-0.006091294650069149
13,iran,-0.006091294650069149
388,been,-0.00616428805207165
845,##d,-0.006277649130273081
603,literary,-0.006407330813296808
703,##ing,-0.007121842630999283
911,was,-0.007349140532094149
907,united,-0.0073823160040835155
700,a,-0.008056400303612132
194,.,-0.008763290878636257
192,s,-0.008984957218853649
824,',-0.009466134147794415
238,.,-0.010273113688605486
184,standardized,-0.010652927721452123
741,teams,-0.010814091672321027
381,.,-0.010926907236240574
208,past,-0.011087184900787363
815,is,-0.01111000513910409
1,',-0.011256691922326484
652,',-0.011487752289862985
711,.,-0.011492281930403253
191,',-0.011870393666901175
19,.,-0.011940816678885217
909,.,-0.012006881074329684
584,s,-0.01233518890198227
298,been,-0.012373767811030839
495,.,-0.012549088021190754
139,.,-0.012646230294540695
929,.,-0.012850762101070756
675,',-0.012892447014084481
877,.,-0.012987559126627246
332,.,-0.013264692513337055
825,s,-0.013377279868430122
233,',-0.013541788348327305
297,has,-0.01357613249428288
2,s,-0.01379483045601992
234,s,-0.013868604855210975
583,',-0.014472139707083146
89,s,-0.01452159266857757
88,',-0.015347151321061122
676,s,-0.015602190404091495
906,the,-0.015975575458241704
912,the,-0.016006862503208923
926,the,-0.016006862503208923
558,character,-0.016279119551408917
83,l,-0.01678549431502348
557,s,-0.01794325950387751
740,##ant,-0.018386872633941617
756,',-0.020807252566664984
757,',-0.020807252566664984
734,',-0.020807252566664984
653,s,-0.02094989215751919
735,s,-0.02109895132885404
317,the,-0.0239891543781932
474,.,-0.024329462182153042
462,.,-0.024329462182153042
816,that,-0.025120853438211584
479,to,-0.03572501195526239
360,",",-0.055580553215108686
351,",",-0.055580553215108686
347,",",-0.055580553215108686
